slot_number,idx_regular_days,idx_promo_days,total_overlapping_days_regular,regular_to_promo_gap,total_overlapping_days_promo,competing_promo_days,sku_B_regular_avg_sales,sku_B_avg_sales_during_promo_sku_A,diff_in_units_from_reg_to_promo,diff_in_units_from_promo_to_pos_promo,ratio_change,avg_actual,avg_predicted,avg_abs_effect,cum_abs_effect,posterior_tail_prob,prob_causal_effect,store_id,product_id_A,product_id_B
0,"[Timestamp('2017-01-05 00:00:00'), Timestamp('2017-03-01 00:00:00')]","[Timestamp('2017-03-02 00:00:00'), Timestamp('2017-03-11 00:00:00')]",56,0,10,0,10.5725,6.112,4.4605,-1.5279999999999987,0.4218964294159376,6.112,10.756773664279821,-4.644773664279821,-46.44773664279821,0.14385614385614387,85.61438561438561,S0026,P0427,P0260
3,"[Timestamp('2017-05-18 00:00:00'), Timestamp('2017-07-12 00:00:00')]","[Timestamp('2017-07-13 00:00:00'), Timestamp('2017-07-20 00:00:00')]",56,0,8,0,8.900357142857143,2.025,6.875357142857142,-1.2149999999999999,0.7724810400866738,2.025,8.903563596520424,-6.878563596520424,-55.02850877216339,0.08191808191808192,91.80819180819181,S0026,P0427,P0260
5,"[Timestamp('2019-04-15 00:00:00'), Timestamp('2019-05-17 00:00:00')]","[Timestamp('2019-05-18 00:00:00'), Timestamp('2019-05-22 00:00:00')]",24,0,5,0,7.1937500000000005,3.5100000000000002,3.6837500000000003,-3.5079999999999987,0.5120764552562989,3.5100000000000002,10.058682517147936,-6.548682517147936,-32.74341258573968,0.13486513486513488,86.51348651348651,S0026,P0427,P0269
2,"[Timestamp('2017-04-20 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-17 00:00:00')]",14,0,14,0,5.702857142857142,1.8242857142857143,3.8785714285714277,-5.023714285714284,0.6801102204408818,1.8242857142857143,5.701599537869503,-3.8773138235837883,-54.28239353017303,0.003996003996003996,99.6003996003996,S0026,P0427,P0277
4,"[Timestamp('2018-06-21 00:00:00'), Timestamp('2018-10-10 00:00:00')]","[Timestamp('2018-10-11 00:00:00'), Timestamp('2018-10-15 00:00:00')]",112,0,5,0,4.9475,0.602,4.3454999999999995,-1.25,0.8783223850429509,0.602,4.78258575921428,-4.18058575921428,-20.9029287960714,0.05094905094905095,94.9050949050949,S0026,P0427,P0277
1,"[Timestamp('2017-03-17 00:00:00'), Timestamp('2017-04-13 00:00:00')]","[Timestamp('2017-04-14 00:00:00'), Timestamp('2017-04-19 00:00:00')]",23,0,6,0,2.24,0.0,2.24,-5.889,1.0,0.0,3.3176673805139205,-3.3176673805139205,-19.906004283083522,0.15784215784215785,84.21578421578421,S0026,P0427,P0287
2,"[Timestamp('2017-04-20 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-06 00:00:00'), Timestamp('2017-05-17 00:00:00')]",14,2,12,3,4.206428571428572,1.84,2.366428571428572,-2.5760000000000005,0.5625742910511123,1.84,4.201890127858299,-2.361890127858299,-28.342681534299583,0.3156843156843157,68.43156843156844,S0026,P0427,P0287
3,"[Timestamp('2017-05-18 00:00:00'), Timestamp('2017-07-12 00:00:00')]","[Timestamp('2017-07-13 00:00:00'), Timestamp('2017-07-20 00:00:00')]",56,0,8,0,27.630535714285713,11.77375,15.856785714285714,-5.35425,0.5738862929858917,11.77375,27.283866562958757,-15.510116562958757,-124.08093250367006,0.02097902097902098,97.9020979020979,S0026,P0427,P0325
2,"[Timestamp('2017-04-20 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-17 00:00:00')]",14,0,8,0,5.012857142857143,0.0,5.012857142857143,-10.527000000000001,1.0,0.0,5.028236188891048,-5.028236188891048,-70.39530664447467,0.16483516483516483,83.51648351648352,S0026,P0427,P0332
4,"[Timestamp('2018-06-21 00:00:00'), Timestamp('2018-10-10 00:00:00')]","[Timestamp('2018-10-11 00:00:00'), Timestamp('2018-10-15 00:00:00')]",112,0,5,0,8.060357142857143,4.601999999999999,3.4583571428571434,-3.072,0.4290575568257345,4.601999999999999,8.361596111266719,-3.7595961112667196,-18.7979805563336,0.18281718281718282,81.71828171828172,S0026,P0427,P0446
5,"[Timestamp('2019-04-15 00:00:00'), Timestamp('2019-05-17 00:00:00')]","[Timestamp('2019-05-18 00:00:00'), Timestamp('2019-05-22 00:00:00')]",32,0,5,0,7.8884375,4.564,3.3244375,-3.359,0.42143168403121656,4.564,7.8508518509853245,-3.2868518509853244,-16.434259254926623,0.13286713286713286,86.7132867132867,S0026,P0427,P0531
6,"[Timestamp('2019-06-13 00:00:00'), Timestamp('2019-07-11 00:00:00')]","[Timestamp('2019-07-12 00:00:00'), Timestamp('2019-07-22 00:00:00')]",29,0,11,0,3.641034482758621,1.5990909090909091,2.041943573667712,-4.119909090909092,0.5608141266821066,1.5990909090909091,3.661073374773206,-2.0619824656822967,-22.681807122505266,0.057942057942057944,94.2057942057942,S0026,P0427,P0536
5,"[Timestamp('2019-04-15 00:00:00'), Timestamp('2019-05-17 00:00:00')]","[Timestamp('2019-05-18 00:00:00'), Timestamp('2019-05-22 00:00:00')]",32,0,5,0,10.84,4.37,6.47,-2.457,0.5968634686346863,4.37,10.836092928831128,-6.466092928831128,-32.33046464415564,0.03596403596403597,96.40359640359641,S0026,P0427,P0574
3,"[Timestamp('2017-05-18 00:00:00'), Timestamp('2017-07-12 00:00:00')]","[Timestamp('2017-07-13 00:00:00'), Timestamp('2017-07-20 00:00:00')]",56,0,8,0,17.11357142857143,9.20125,7.912321428571429,-4.047750000000001,0.4623419174422973,9.20125,16.796206418927063,-7.5949564189270635,-60.75965135141651,0.1028971028971029,89.71028971028971,S0026,P0427,P0639
5,"[Timestamp('2019-04-23 00:00:00'), Timestamp('2019-05-15 00:00:00')]","[Timestamp('2019-05-18 00:00:00'), Timestamp('2019-05-22 00:00:00')]",22,2,5,0,3.5349999999999997,1.482,2.053,-3.3309999999999995,0.5807637906647808,1.482,3.5341704327091383,-2.052170432709138,-10.260852163545692,0.21178821178821178,78.82117882117883,S0026,P0427,P0642
2,"[Timestamp('2017-04-21 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-17 00:00:00')]",13,0,14,0,3.827692307692308,1.4214285714285713,2.4062637362637367,-4.549571428571429,0.6286460725769408,1.4214285714285713,3.82994578756553,-2.408517216136959,-33.71924102591742,0.16583416583416583,83.41658341658342,S0026,P0427,P0665
2,"[Timestamp('2017-04-20 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-17 00:00:00')]",14,0,14,0,4.218571428571429,1.125,3.093571428571429,-2.0250000000000004,0.7333220453775822,1.125,4.224099742740144,-3.099099742740144,-43.387396398362014,0.04595404595404595,95.4045954045954,S0026,P0427,P0682
6,"[Timestamp('2019-06-13 00:00:00'), Timestamp('2019-07-11 00:00:00')]","[Timestamp('2019-07-12 00:00:00'), Timestamp('2019-07-22 00:00:00')]",29,0,11,0,23.506551724137932,9.995454545454544,13.511097178683388,-3.198545454545455,0.5747800586510264,9.995454545454544,23.51450641743736,-13.519051871982816,-148.70957059181097,0.1018981018981019,89.81018981018981,S0026,P0427,P0718
0,"[Timestamp('2018-03-15 00:00:00'), Timestamp('2018-04-13 00:00:00')]","[Timestamp('2018-04-14 00:00:00'), Timestamp('2018-04-19 00:00:00')]",30,0,6,0,5.076666666666667,0.0,5.076666666666667,-6.481,1.0,0.0,5.07642715263673,-5.07642715263673,-30.458562915820377,0.07292707292707293,92.70729270729271,S0014,P0569,P0718
0,"[Timestamp('2017-01-02 00:00:00'), Timestamp('2017-12-01 00:00:00')]","[Timestamp('2017-12-02 00:00:00'), Timestamp('2017-12-10 00:00:00')]",331,0,9,0,4.903957703927492,1.4666666666666668,3.4372910372608256,-2.052333333333333,0.7009218359505752,1.4666666666666668,5.901800523831668,-4.435133857165002,-39.91620471448501,0.014985014985014986,98.5014985014985,S0095,P0533,P0261
0,"[Timestamp('2017-01-02 00:00:00'), Timestamp('2017-11-30 00:00:00')]","[Timestamp('2017-12-02 00:00:00'), Timestamp('2017-12-10 00:00:00')]",297,1,9,6,31.954444444444448,14.301111111111108,17.65333333333334,-93.20388888888888,0.5524531451024028,14.301111111111108,23.905361744093156,-9.604250632982048,-86.43825569683844,0.1928071928071928,80.71928071928072,S0095,P0533,P0500
2,"[Timestamp('2019-01-20 00:00:00'), Timestamp('2019-05-01 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-15 00:00:00')]",86,0,7,0,4.091627906976744,1.3228571428571427,2.7687707641196013,-1.4551428571428573,0.6766917293233082,0.6614285714285714,5.068583065524776,-4.407154494096205,-61.700162917346866,0.02197802197802198,97.8021978021978,S0089,P0103,P0455
0,"[Timestamp('2019-08-11 00:00:00'), Timestamp('2019-08-28 00:00:00')]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-02 00:00:00')]",18,0,5,0,7.022222222222222,3.01,4.012222222222222,-3.6109999999999998,0.5713607594936709,3.01,7.020036075276219,-4.010036075276219,-20.0501803763811,0.15184815184815184,84.81518481518482,S0080,P0709,P0131
0,"[Timestamp('2019-08-11 00:00:00'), Timestamp('2019-08-28 00:00:00')]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-02 00:00:00')]",18,0,5,0,5.094444444444444,0.0,5.094444444444444,-13.100999999999999,1.0,0.0,5.094831951333713,-5.094831951333713,-25.474159756668566,0.1028971028971029,89.71028971028971,S0080,P0709,P0325
0,"[Timestamp('2019-08-11 00:00:00'), Timestamp('2019-08-28 00:00:00')]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-02 00:00:00')]",18,0,5,0,6.357777777777778,0.0,6.357777777777778,-17.166,1.0,0.0,6.385696184451679,-6.385696184451679,-31.928480922258395,0.22677322677322678,77.32267732267732,S0080,P0709,P0428
0,"[Timestamp('2017-01-05 00:00:00'), Timestamp('2017-03-01 00:00:00')]","[Timestamp('2017-03-02 00:00:00'), Timestamp('2017-03-12 00:00:00')]",47,0,6,0,4.991914893617022,2.5466666666666664,2.4452482269503553,-5.092333333333334,0.4898417298894667,1.389090909090909,4.197896791565398,-2.8088058824744895,-30.89686470721938,0.16983016983016982,83.01698301698302,S0067,P0348,P0260
2,"[Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-22 00:00:00')]","[Timestamp('2019-10-24 00:00:00'), Timestamp('2019-10-28 00:00:00')]",21,1,5,0,2.460952380952381,0.0,2.460952380952381,-4.306666666666667,1.0,0.0,3.501315340048417,-3.501315340048417,-17.506576700242086,0.13686313686313686,86.3136863136863,S0067,P0348,P0389
0,"[Timestamp('2017-01-05 00:00:00'), Timestamp('2017-03-01 00:00:00')]","[Timestamp('2017-03-02 00:00:00'), Timestamp('2017-03-12 00:00:00')]",51,0,6,0,3.118235294117647,0.9816666666666666,2.1365686274509805,-1.3743333333333334,0.6851851851851852,0.5354545454545454,3.045701596965709,-2.510247051511164,-27.6127175666228,0.04295704295704296,95.7042957042957,S0067,P0348,P0446
0,"[Timestamp('2017-01-05 00:00:00'), Timestamp('2017-03-01 00:00:00')]","[Timestamp('2017-03-02 00:00:00'), Timestamp('2017-03-12 00:00:00')]",42,0,11,0,7.451904761904761,1.0945454545454545,6.357359307359307,-12.146454545454546,0.8531187005849923,1.0945454545454545,6.267171226596319,-5.172625772050864,-56.89888349255951,0.07692307692307693,92.3076923076923,S0067,P0348,P0718
2,"[Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-23 00:00:00')]","[Timestamp('2019-10-24 00:00:00'), Timestamp('2019-10-28 00:00:00')]",24,0,5,0,9.1625,0.0,9.1625,-14.659999999999998,1.0,0.0,9.114599018604768,-9.114599018604768,-45.572995093023835,0.07192807192807193,92.8071928071928,S0067,P0348,P0718
0,"[Timestamp('2017-01-19 00:00:00'), Timestamp('2017-02-01 00:00:00')]","[Timestamp('2017-02-02 00:00:00'), Timestamp('2017-02-12 00:00:00')]",12,0,6,0,2.7616666666666667,0.0,2.7616666666666667,-4.9719999999999995,1.0,0.0,2.3693552894179857,-2.3693552894179857,-26.062908183597845,0.17382617382617382,82.61738261738262,S0018,P0017,P0470
1,"[Timestamp('2017-05-18 00:00:00'), Timestamp('2017-05-31 00:00:00')]","[Timestamp('2017-06-01 00:00:00'), Timestamp('2017-06-14 00:00:00')]",14,0,14,0,5.782857142857142,2.628571428571429,3.154285714285713,-2.523428571428571,0.5454545454545453,2.628571428571429,5.791940783059652,-3.163369354488223,-44.28717096283513,0.12387612387612387,87.61238761238761,S0018,P0017,P0500
4,"[Timestamp('2017-08-24 00:00:00'), Timestamp('2017-09-06 00:00:00')]","[Timestamp('2017-09-07 00:00:00'), Timestamp('2017-09-16 00:00:00')]",14,0,10,6,6.7471428571428556,3.657,3.0901428571428555,-4.8100000000000005,0.4579928011856869,3.657,6.745823542890068,-3.0888235428900677,-30.88823542890068,0.06693306693306693,93.3066933066933,S0018,P0017,P0663
0,"[Timestamp('2018-03-15 00:00:00'), Timestamp('2018-04-10 00:00:00')]","[Timestamp('2018-04-12 00:00:00'), Timestamp('2018-04-18 00:00:00')]",23,1,7,1,9.645217391304348,3.4257142857142857,6.2195031055900625,-1.3702857142857146,0.6448276750296225,3.4257142857142857,14.764823590828174,-11.339109305113888,-79.37376513579721,0.13786213786213786,86.21378621378622,S0067,P0569,P0428
0,"[Timestamp('2018-03-15 00:00:00'), Timestamp('2018-04-11 00:00:00')]","[Timestamp('2018-04-12 00:00:00'), Timestamp('2018-04-18 00:00:00')]",26,0,7,0,6.523461538461538,0.0,6.523461538461538,-6.361,1.0,0.0,6.0746046816266475,-6.0746046816266475,-42.522232771386534,0.08691308691308691,91.30869130869131,S0067,P0569,P0615
1,"[Timestamp('2019-01-03 00:00:00'), Timestamp('2019-05-01 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-06 00:00:00')]",108,0,5,0,3.9563888888888887,0.9259999999999999,3.030388888888889,-0.6489999999999998,0.7659481850733695,0.9259999999999999,4.067172585089943,-3.141172585089943,-15.705862925449715,0.11988011988011989,88.01198801198801,S0112,P0348,P0051
2,"[Timestamp('2019-05-30 00:00:00'), Timestamp('2019-08-28 00:00:00')]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-11 00:00:00')]",70,0,13,0,4.617857142857143,2.5507692307692307,2.067087912087912,-2.421230769230769,0.4476292462371349,2.5507692307692307,6.069656539980825,-3.518887309211594,-45.74553501975072,0.06293706293706294,93.7062937062937,S0112,P0348,P0054
0,"[Timestamp('2018-12-06 00:00:00'), Timestamp('2018-12-19 00:00:00')]","[Timestamp('2018-12-20 00:00:00'), Timestamp('2018-12-24 00:00:00')]",14,0,5,0,4.299999999999999,1.204,3.095999999999999,-6.621999999999999,0.72,1.204,4.297784031959639,-3.0937840319596397,-15.468920159798198,0.13586413586413587,86.4135864135864,S0112,P0348,P0197
0,"[Timestamp('2018-12-06 00:00:00'), Timestamp('2018-12-19 00:00:00')]","[Timestamp('2018-12-20 00:00:00'), Timestamp('2018-12-24 00:00:00')]",14,0,5,0,5.785714285714286,1.6219999999999999,4.163714285714286,-1.271,0.7196543209876544,1.6219999999999999,5.789730748739924,-4.167730748739924,-20.83865374369962,0.1008991008991009,89.91008991008991,S0112,P0348,P0296
2,"[Timestamp('2019-05-30 00:00:00'), Timestamp('2019-08-28 00:00:00')]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-11 00:00:00')]",81,0,13,0,28.95259259259259,8.061538461538461,20.89105413105413,-8.969461538461537,0.7215607398281502,8.061538461538461,29.162985887314576,-21.101447425776115,-274.31881653508947,0.0,100.0,S0112,P0348,P0325
0,"[Timestamp('2018-12-06 00:00:00'), Timestamp('2018-12-19 00:00:00')]","[Timestamp('2018-12-20 00:00:00'), Timestamp('2018-12-24 00:00:00')]",14,0,5,0,9.725714285714288,5.446,4.279714285714288,-4.9030000000000005,0.4400411280846065,5.446,9.73305465861254,-4.28705465861254,-21.435273293062696,0.12987012987012986,87.01298701298701,S0112,P0348,P0431
0,"[Timestamp('2018-12-06 00:00:00'), Timestamp('2018-12-19 00:00:00')]","[Timestamp('2018-12-20 00:00:00'), Timestamp('2018-12-24 00:00:00')]",14,0,5,0,7.689285714285715,4.306,3.383285714285715,-2.1530000000000005,0.44000000000000006,4.306,7.663074281299343,-3.357074281299343,-16.785371406496715,0.2827172827172827,71.72827172827174,S0112,P0348,P0470
2,"[Timestamp('2019-05-30 00:00:00'), Timestamp('2019-08-25 00:00:00')]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-11 00:00:00')]",78,3,13,1,11.432820512820513,5.4484615384615385,5.984358974358974,-1.0045384615384618,0.5234367991387817,5.4484615384615385,11.722791913535755,-6.274330375074216,-81.5662948759648,0.02197802197802198,97.8021978021978,S0112,P0348,P0531
0,"[Timestamp('2018-12-06 00:00:00'), Timestamp('2018-12-19 00:00:00')]","[Timestamp('2018-12-20 00:00:00'), Timestamp('2018-12-24 00:00:00')]",14,0,5,0,3.948571428571429,1.842,2.1065714285714288,-0.9210000000000003,0.5335021707670043,1.842,3.94759637987145,-2.10559637987145,-10.52798189935725,0.25274725274725274,74.72527472527473,S0112,P0348,P0613
1,"[Timestamp('2019-01-06 00:00:00'), Timestamp('2019-05-01 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-06 00:00:00')]",95,0,5,0,2.380105263157895,0.0,2.380105263157895,-1.7939999999999998,1.0,0.0,2.2551840971098156,-2.2551840971098156,-11.275920485549078,0.13086913086913088,86.91308691308691,S0112,P0348,P0660
2,"[Timestamp('2019-05-30 00:00:00'), Timestamp('2019-08-25 00:00:00')]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-11 00:00:00')]",31,3,13,1,26.610645161290318,5.446153846153846,21.164491315136473,-5.495846153846152,0.795339278204491,5.446153846153846,24.328400827462115,-18.88224698130827,-245.4692107570075,0.002997002997002997,99.7002997002997,S0112,P0348,P0663
1,"[Timestamp('2019-01-08 00:00:00'), Timestamp('2019-04-28 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-06 00:00:00')]",91,3,5,0,5.876263736263736,0.0,5.876263736263736,-10.695,1.0,0.0,6.587787107458718,-6.587787107458718,-32.93893553729359,0.1038961038961039,89.6103896103896,S0112,P0348,P0671
3,"[Timestamp('2017-10-05 00:00:00'), Timestamp('2017-10-18 00:00:00')]","[Timestamp('2017-10-19 00:00:00'), Timestamp('2017-10-24 00:00:00')]",14,0,6,0,3.656428571428571,1.3133333333333332,2.3430952380952377,-1.5746666666666667,0.640815263397799,1.3133333333333332,3.6638500282356845,-2.3505166949023515,-14.103100169414109,0.04395604395604396,95.6043956043956,S0001,P0704,P0035
7,"[Timestamp('2018-07-24 00:00:00'), Timestamp('2018-10-08 00:00:00')]","[Timestamp('2018-10-11 00:00:00'), Timestamp('2018-10-16 00:00:00')]",56,2,6,0,3.8317857142857146,1.6833333333333333,2.1484523809523814,-1.3446666666666667,0.5606922049274553,1.6833333333333333,4.5932962014511665,-2.909962868117833,-17.459777208707003,0.10989010989010989,89.01098901098901,S0001,P0704,P0035
7,"[Timestamp('2018-07-24 00:00:00'), Timestamp('2018-10-10 00:00:00')]","[Timestamp('2018-10-11 00:00:00'), Timestamp('2018-10-16 00:00:00')]",53,0,6,0,3.616415094339623,1.3883333333333334,2.2280817610062895,-1.8516666666666663,0.6161023286551538,1.3883333333333334,3.22780391812856,-1.8394705847952266,-11.036823508771361,0.07592407592407592,92.4075924075924,S0001,P0704,P0051
9,"[Timestamp('2019-02-12 00:00:00'), Timestamp('2019-03-13 00:00:00')]","[Timestamp('2019-03-14 00:00:00'), Timestamp('2019-03-19 00:00:00')]",23,0,6,0,3.964347826086956,1.3816666666666666,2.5826811594202894,-3.5903333333333327,0.6514769320757476,1.3816666666666666,3.6901581425426557,-2.3084914758759894,-13.850948855255936,0.18981018981018982,81.01898101898102,S0001,P0704,P0054
1,"[Timestamp('2017-07-16 00:00:00'), Timestamp('2017-08-09 00:00:00')]","[Timestamp('2017-08-10 00:00:00'), Timestamp('2017-08-18 00:00:00')]",25,0,5,0,2.3584000000000005,0.0,2.3584000000000005,-1.608,1.0,0.5955555555555556,2.3596656830481164,-1.7641101274925608,-15.87699114743305,0.13286713286713286,86.7132867132867,S0001,P0704,P0068
5,"[Timestamp('2018-05-16 00:00:00'), Timestamp('2018-06-25 00:00:00')]","[Timestamp('2018-06-26 00:00:00'), Timestamp('2018-07-02 00:00:00')]",28,0,7,0,2.966785714285714,0.9128571428571428,2.053928571428571,-2.2821428571428566,0.6923076923076923,0.9128571428571428,2.807014848748096,-1.8941577058909531,-13.25910394123667,0.15084915084915085,84.91508491508492,S0001,P0704,P0083
9,"[Timestamp('2019-02-12 00:00:00'), Timestamp('2019-03-13 00:00:00')]","[Timestamp('2019-03-14 00:00:00'), Timestamp('2019-03-19 00:00:00')]",18,0,6,0,5.382222222222222,0.0,5.382222222222222,-5.537000000000001,1.0,0.0,8.004592014360545,-8.004592014360545,-48.027552086163276,0.03496503496503497,96.5034965034965,S0001,P0704,P0219
3,"[Timestamp('2017-10-05 00:00:00'), Timestamp('2017-10-18 00:00:00')]","[Timestamp('2017-10-19 00:00:00'), Timestamp('2017-10-24 00:00:00')]",14,0,6,0,5.341428571428572,0.7333333333333334,4.608095238095238,-3.6656666666666657,0.8627083890523313,0.7333333333333334,5.34291335279898,-4.609580019465646,-27.657480116793877,0.0959040959040959,90.40959040959041,S0001,P0704,P0261
6,"[Timestamp('2018-07-06 00:00:00'), Timestamp('2018-07-18 00:00:00')]","[Timestamp('2018-07-19 00:00:00'), Timestamp('2018-07-23 00:00:00')]",13,0,5,0,2.264615384615385,0.0,2.264615384615385,-1.472,1.0,0.0,2.2660656953519847,-2.2660656953519847,-11.330328476759924,0.21478521478521478,78.52147852147853,S0001,P0704,P0297
0,"[Timestamp('2017-03-02 00:00:00'), Timestamp('2017-06-23 00:00:00')]","[Timestamp('2017-07-02 00:00:00'), Timestamp('2017-07-07 00:00:00')]",105,8,6,0,9.045047619047619,4.281666666666667,4.763380952380952,-7.708333333333333,0.5266286207659018,4.281666666666667,8.955536411342003,-4.6738697446753354,-28.043218468052014,0.10989010989010989,89.01098901098901,S0001,P0704,P0325
2,"[Timestamp('2017-08-24 00:00:00'), Timestamp('2017-09-20 00:00:00')]","[Timestamp('2017-09-21 00:00:00'), Timestamp('2017-09-28 00:00:00')]",28,0,8,0,21.41035714285714,7.4925,13.917857142857141,-1.0715000000000003,0.6500525446629635,7.4925,21.351423778098166,-13.858923778098166,-110.87139022478533,0.027972027972027972,97.2027972027972,S0001,P0704,P0325
4,"[Timestamp('2017-11-02 00:00:00'), Timestamp('2018-03-16 00:00:00')]","[Timestamp('2018-03-17 00:00:00'), Timestamp('2018-03-28 00:00:00')]",125,0,10,0,11.58984,2.985,8.604840000000001,-8.711000000000002,0.7424468327431614,2.4875,11.509192080364377,-9.021692080364378,-108.26030496437252,0.006993006993006993,99.3006993006993,S0001,P0704,P0325
6,"[Timestamp('2018-07-09 00:00:00'), Timestamp('2018-07-18 00:00:00')]","[Timestamp('2018-07-19 00:00:00'), Timestamp('2018-07-23 00:00:00')]",10,0,5,0,7.019,0.0,7.019,-3.5090000000000003,1.0,0.0,7.018341427977002,-7.018341427977002,-35.09170713988501,0.27472527472527475,72.52747252747253,S0001,P0704,P0332
6,"[Timestamp('2018-07-05 00:00:00'), Timestamp('2018-07-18 00:00:00')]","[Timestamp('2018-07-19 00:00:00'), Timestamp('2018-07-23 00:00:00')]",14,0,5,0,7.4399999999999995,4.1659999999999995,3.274,-6.875000000000001,0.4400537634408602,4.1659999999999995,7.427996584552244,-3.2619965845522447,-16.309982922761222,0.1258741258741259,87.41258741258741,S0001,P0704,P0333
7,"[Timestamp('2018-07-24 00:00:00'), Timestamp('2018-10-10 00:00:00')]","[Timestamp('2018-10-11 00:00:00'), Timestamp('2018-10-16 00:00:00')]",47,0,5,0,5.180000000000001,0.5559999999999999,4.6240000000000006,-4.906000000000001,0.8926640926640926,0.4633333333333333,6.672246299663343,-6.20891296633001,-37.25347779798006,0.030969030969030968,96.90309690309691,S0001,P0704,P0333
2,"[Timestamp('2017-08-24 00:00:00'), Timestamp('2017-09-20 00:00:00')]","[Timestamp('2017-09-21 00:00:00'), Timestamp('2017-09-28 00:00:00')]",28,0,8,0,3.5721428571428575,1.3900000000000001,2.1821428571428574,-1.7579999999999996,0.610877824435113,1.3900000000000001,3.554092283801677,-2.164092283801677,-17.312738270413416,0.07992007992007992,92.00799200799202,S0001,P0704,P0364
5,"[Timestamp('2018-05-09 00:00:00'), Timestamp('2018-06-25 00:00:00')]","[Timestamp('2018-06-26 00:00:00'), Timestamp('2018-07-02 00:00:00')]",22,0,7,0,3.9595454545454545,1.3828571428571428,2.5766883116883115,-5.391142857142858,0.6507535628187677,1.3828571428571428,6.9361832206614045,-5.553326077804262,-38.87328254462983,0.04595404595404595,95.4045954045954,S0001,P0704,P0389
7,"[Timestamp('2018-08-17 00:00:00'), Timestamp('2018-10-10 00:00:00')]","[Timestamp('2018-10-11 00:00:00'), Timestamp('2018-10-16 00:00:00')]",55,0,6,4,4.885454545454545,2.045,2.840454545454545,-1.2280000000000006,0.5814104949758094,2.045,4.730815879034197,-2.6858158790341973,-16.114895274205185,0.13386613386613386,86.61338661338661,S0001,P0704,P0427
9,"[Timestamp('2019-02-12 00:00:00'), Timestamp('2019-03-13 00:00:00')]","[Timestamp('2019-03-14 00:00:00'), Timestamp('2019-03-19 00:00:00')]",23,0,6,0,13.26217391304348,4.621666666666667,8.640507246376814,-33.09233333333333,0.6515151515151516,4.621666666666667,13.36102370205687,-8.739357035390203,-52.436142212341224,0.16183816183816183,83.81618381618382,S0001,P0704,P0428
9,"[Timestamp('2019-02-12 00:00:00'), Timestamp('2019-03-13 00:00:00')]","[Timestamp('2019-03-14 00:00:00'), Timestamp('2019-03-19 00:00:00')]",23,0,6,0,7.34086956521739,2.725,4.615869565217389,-2.722,0.6287905709547499,2.725,6.389357500069373,-3.664357500069373,-21.986145000416236,0.1258741258741259,87.41258741258741,S0001,P0704,P0431
2,"[Timestamp('2017-08-27 00:00:00'), Timestamp('2017-09-16 00:00:00')]","[Timestamp('2017-09-23 00:00:00'), Timestamp('2017-09-28 00:00:00')]",21,6,6,0,4.783333333333333,2.16,2.623333333333333,-1.0800000000000005,0.5484320557491289,2.16,4.768422423814902,-2.6084224238149014,-15.650534542889407,0.18081918081918083,81.91808191808192,S0001,P0704,P0436
7,"[Timestamp('2018-07-24 00:00:00'), Timestamp('2018-10-10 00:00:00')]","[Timestamp('2018-10-11 00:00:00'), Timestamp('2018-10-16 00:00:00')]",48,0,6,0,7.012291666666665,1.9683333333333335,5.0439583333333315,-2.754666666666667,0.719302415401527,1.9683333333333335,7.060650730856408,-5.092317397523074,-30.553904385138445,0.06993006993006994,93.00699300699301,S0001,P0704,P0436
6,"[Timestamp('2018-07-05 00:00:00'), Timestamp('2018-07-18 00:00:00')]","[Timestamp('2018-07-19 00:00:00'), Timestamp('2018-07-23 00:00:00')]",14,0,5,0,6.310714285714286,0.0,6.310714285714286,-5.890000000000001,1.0,0.0,6.313682622575662,-6.313682622575662,-31.56841311287831,0.026973026973026972,97.30269730269731,S0001,P0704,P0446
