reviewerName,hotelId,overallScore,originalReviewText,reviewText,cleanlinessScore,comfortScore,serviceScore,foodScore,locationScore,travelType,travelTypeDisplayName,travelTheme,travelThemeDisplayName,travelPurpose,travelKeywords,language,timestamp,anonymous,recommended,approved,sideBar,curated,translated,tagList,photoDataDisplaysList,businessReply,reviewId,reactionSummaries,profileId,sharedUrl,travelPurposeText
Ngan N. ,3000010042556,9.1,,"Khách sạn sạch sẽ, thoáng mát, có nhân viên dọn phòng mỗi ngày. Giá cả cũng rất hợp lí. Có dịp quay lại mình vẫn sẽ book khách sạn này🥰",10.0,8.0,10.0,,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FRIENDS', 'travelKeywordText': 'Teman'}]",VIETNAMESE,1681621649703,False,False,True,False,False,False,,[],,127349305,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",277205304,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Thipawan Y. ,3000010042556,9.1,,ห้องพักดี พนักงานน่ารัก คุ้มค่ากับราคามาก,8.0,8.0,10.0,,10.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'COUPLE', 'travelKeywordText': 'Pasangan'}]",THAI,1672375699020,False,False,True,False,False,False,,[],,127115910,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '0', 'hadReacted': False}}}",259099238,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Mai L. ,3000010042556,9.1,,"Khách sạn đẹp, phục vụ tốt, gần trung tâm, lần sau sẽ đặt lại",10.0,10.0,8.0,,8.0,,,,,,[],VIETNAMESE,1652418216473,False,False,True,True,False,False,,[],,126548845,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '0', 'hadReacted': False}}}",224470831,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Nguyen T. K. Y. ,3000010042556,9.0,,"Khách sạn nằm ở vị trí khá tiện trung tâm gần chợ, gần các khu ăn uống. phòng ốc khá là ok tuy nhiên trải nghiệm không hài lòng là ga bẩn mà không thay mới. Nhận phòng xong đi chơi luôn nên khi về quá khuya nên không báo thay. Hôm sau cứ nghĩ khách sạn sẽ thay ga mới mà tối về vẫn nguyên như vậy.",6.0,10.0,8.0,,10.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FRIENDS', 'travelKeywordText': 'Teman'}]",VIETNAMESE,1674408096165,False,False,True,False,False,False,,[],,127177671,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '6', 'hadReacted': False}}}",,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Cat L. ,3000010042556,8.9,,"Phòng đẹp, nhân viên thân thiện. Góp ý nên cải tạo lại phần nhà vệ sinh để hạn chế mùi bốc lên từ cống thoát nước. Cần thêm ô lấy gió hoặc cửa sổ vì phòng chỉ có cửa ra vào ban công coa thể mở được nên khá bí và nóng vào ban đêm",6.0,6.0,10.0,,10.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'COUPLE', 'travelKeywordText': 'Pasangan'}]",VIETNAMESE,1651519680126,False,False,True,False,False,False,,[],,126499041,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '1', 'hadReacted': False}}}",199513399,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Nguyen T. H. T. ,3000010042556,8.8,,"Nhà mình đặt 3 phòng đôi + 1 phòng đơn; phòng sạch sẽ, thoải mái, có dọn phòng hàng ngày. Có 1 phòng đôi trên tầng 3 có mùi chua không rõ nguồn và phòng đơn dưới hầm B hơi bí và mất sóng điện thoại luôn; may mà WiFi lúc nào cũng có. nhân viên thân thiện; dịch vụ cho thuê xe lúc nào cũng sẵn sàng là ưu điểm.",8.0,8.0,8.0,,10.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}",[],VIETNAMESE,1689858755049,False,False,True,False,False,False,,[],,127608365,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '2', 'hadReacted': False}}}",12369170,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Doan Q. B. ,3000010042556,8.8,,"khách sạn tương đối sạch sẽ,nhân viên vui vẽ,khách sạn không có điều hòa chỉ có quạt,tivi chỉ sài cáp không sài Internet,đặc biệt phòng cách âm không tốt làm gia đình mình ngủ không ngon giấc.",8.0,8.0,10.0,,8.0,,,,,,[],VIETNAMESE,1683105825566,False,False,True,False,False,False,,[],,127403108,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '2', 'hadReacted': False}}}",216494738,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Van A. P. ,3000010042556,8.8,,"Các bạn Lễ tân rất dễ thương và nhiệt tình hỗ trợ khách checkin sớm, dịch vụ thuê xe máy khá oke, đa phần xe còn rất mới và chạy mượt, không ưng ý cũng có thể dễ dàng đổi xe. Phòng khách sạn cơ bản, sạch sẽ, bạn gửi chìa khoá lại quầy sẽ được tự động dọn dẹp phòng. Với giá như vậy thì mình đánh giá khách sạn rất ổn, điểm trừ duy nhất là không có cách âm và bạn sẽ nghe hết tất cả âm thanh từ ngoài hành lang và phòng kế bên 😢",8.0,8.0,8.0,,10.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FRIENDS', 'travelKeywordText': 'Teman'}]",VIETNAMESE,1671542205261,False,False,True,False,False,False,,[],,127090466,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '5', 'hadReacted': False}}}",21548569,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Hoang H. A. ,3000010042556,8.8,,"Lễ tân cho check in sớm, thân thiện nhẹ nhàng. Khách sạn ở vị trí thuận lợi. Phòng ở tầng 1 nên ồn. Mình có sử dụng dịch vụ giặt đồ, áo trắng giặt chung với đồ có màu và bị nhiễm màu 3 cái áo trắng :(",8.0,8.0,10.0,,8.0,,,,,,[],VIETNAMESE,1661443947259,False,False,True,False,False,False,,[],,126848362,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '6', 'hadReacted': False}}}",247691651,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Tri A. V. ,3000010042556,8.7,,"Điểm cộng: Sạch sẽ, gọn gàng trang trí bắt mắt. Điểm trừ: Xe bỏ bên ngoài chen chúc, phòng không cách âm nên cả đêm mất ngủ vì phòng bên cạnh.",10.0,6.0,8.0,,8.0,,,,,,[],VIETNAMESE,1675044916283,False,False,True,False,False,False,,[],,127194600,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '0', 'hadReacted': False}}}",154042383,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Nguyen T. T. ,3000010042556,8.5,,"phòng ok, lễ tân niềm nỡ, mọi thứ theo tôi là rất hài lòng, hẹn dịp sau đến Đa Lạt sẽ ở đây tiếp tục.",8.0,8.0,8.0,,8.0,,,,Bisnis,"{'travelPurpose': 'BUSINESS', 'travelPurposeText': 'Bisnis'}",[],VIETNAMESE,1691891344374,False,False,True,False,False,False,,[],,127658895,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '0', 'hadReacted': False}}}",289696102,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Bisnis
Pham T. N. ,3000010042556,8.5,,"phòng mới, có bồn tắm, dịch vụ ổn. vị trí tốt, gần chợ",8.0,8.0,8.0,,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",VIETNAMESE,1690501866020,False,False,True,False,False,False,,[],,127624922,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '1', 'hadReacted': False}}}",,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Thi T. T. T. ,3000010042556,8.5,,"Khách sạn vi tri trung tâm, phòng hơi cũ nhưng sạch sẽ, mưa gió đêm nghe phần phật gió mái tôn của nhà bên cạnh, hic, ổ khoá phòng 402 hơi tệ chắc khách sạn không check để fix, nhân viên dễ thương, nói chung là recommend",8.0,8.0,8.0,8.0,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",VIETNAMESE,1689575600942,False,False,True,False,False,False,,[],,127600148,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",171044837,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Thi H. N. ,3000010042556,8.5,,"Mình ít khi viết feedback về phòng khách sạn lắm. Nhưng lần này mình viết feedback để high recommend cho mọi người 1 nơi lưu trú thật tuyệt vời khi bạn muốn đến Đà Lạt. Đầu tiên là mình đến khoảng tầm 10h hơn,khách sạn vẫn hỗ trợ cho mình check in sớm nếu phòng có sớm,này tuỳ thuộc vào giai đoạn đông khách hay không nhé. Tiếp đến là đến giai đoạn nhận phòng, không ngờ là phòng mình book qua traveloka giá rẻ mà phòng thì hơn mong đợi so với giá tiền nhé, sạch sẽ, mới và đầy đủ tiện nghi. Mình khá là hài lòng với phòng ở ks. Nhân viên lễ tân thân thiện, dễ thương, dặd biệt mình để quên đồ thì nhờ khách sạn gửi về giúp. Quá tuyệt vời khi ở đây. Có dịp đến đà lạt tiếp, đây sẽ là nơi mình sẽ tiếp tục chọn cho những chuyến đi lần sau",8.0,8.0,8.0,8.0,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}",[],VIETNAMESE,1682400278339,False,False,True,True,False,False,,[],,127369976,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '6', 'hadReacted': False}}}",137892612,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Hang G. P. ,3000010042556,8.5,,Phòng nhỏ nhưng có cửa sổ nên vẫn rất thoáng. Phònh vệ sinh sạch sẽ. Đồ đạc đầy đủ. Nhân viên lễ tân rất xinh,8.0,8.0,8.0,8.0,8.0,,,,,,[],VIETNAMESE,1680673822649,False,False,True,False,False,False,,[],,127331946,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",42752433,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Auncharee S. ,3000010042556,8.5,,เหมาะสมกับราคา ห้องกว้าง ใกล้กับ Night Market,8.0,8.0,8.0,8.0,8.0,,,,,,[],THAI,1676464128403,False,False,True,False,False,False,,[],,127230081,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '0', 'hadReacted': False}}}",,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Huy N. D. ,3000010042556,8.5,,"Khách sạn tốt rộng gần trung tâm, tuy nhiên thang máy khách sạn đóng hơi nhanh gây nguy hiểm cần lưu ý",8.0,8.0,8.0,,8.0,,,,,,[],VIETNAMESE,1671246276018,False,False,True,False,False,False,,[],,127081059,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '6', 'hadReacted': False}}}",152261718,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Do N. D. ,3000010042556,8.5,,"Phòng nhỏ hơi nhỏ, xếp hạng hai sao chắc cũng được.",8.0,8.0,8.0,,8.0,,,,,,[],VIETNAMESE,1669261886853,False,False,True,False,False,False,,[],,127036590,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '4', 'hadReacted': False}}}",86459714,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Nguyen T. D. L. ,3000010042556,8.5,,"Mình rất hài lòng về khách sạn. khách sạn nhìn chung là sạch sẽ, nằm ở vị trí trung tâm thuận tiện đi lại. Mọi thứ tuyệt vời",8.0,8.0,8.0,,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}","[{'travelKeyword': 'SOLO', 'travelKeywordText': 'Sendiri'}]",VIETNAMESE,1667204907708,False,False,True,False,False,False,,[],,126989884,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '6', 'hadReacted': False}}}",257236700,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Thi H. M. N. ,3000010042556,8.5,,"Phòng sạch, nhân viên khách sạn rất nhiệt tình ạ. Mk đặt phòng này có cửa sổ rất thoáng nha. Nếu có lần sau mk vẫn ghé qua nha.",8.0,8.0,8.0,,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}","[{'travelKeyword': 'FRIENDS', 'travelKeywordText': 'Teman'}, {'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",VIETNAMESE,1665389054805,False,False,True,False,False,False,,[],,126946838,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '4', 'hadReacted': False}}}",245674926,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Thang H. ,3000010042556,8.5,,Mọi nhân viên đều thể hiện tinh thần chuyên nghiệp thái độ tuyệt vời 👍😍,8.0,8.0,8.0,8.0,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}",[],VIETNAMESE,1663936797735,False,False,True,False,False,False,,[],,126911111,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",251711440,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Mai N. L. ,3000010042556,8.5,,"Phòng ổn, cách âm kém nên buổi tối và sáng sớm rất ồn. Nhân viên nhiệt tình",8.0,8.0,8.0,,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",VIETNAMESE,1662267621612,False,False,True,False,False,False,,[],,126869315,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '0', 'hadReacted': False}}}",192572211,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Thi H. T. N. ,3000010042556,8.5,,"khách sạn phù hợp giá tiền, nằm ngay con đường trung tâm nhưng khá kẹt xe và đông đúc",8.0,8.0,8.0,,8.0,,,,,,[],VIETNAMESE,1658104059672,False,False,True,False,False,False,,[],,126752438,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '4', 'hadReacted': False}}}",24624608,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Diem C. T. ,3000010042556,8.5,,"Khách sạn mới, nằm cuối đường cụt, có 2 hẻm tắt trên đường này ra đầu chợ hay ra cầu thang chợ Âm Phủ. - Khu này thông nhiều quán ăn - Phòng số cuối 06 là phòng 2 giường 1.6m, có cửa sổ. Có bồn tắm. Điểm trừ của phòng tắm là nước trên bồn khi dùng bộ sen vòi sẽ ướt lênh láng phòng tắm. Do lắp bộ sen vòi nửa chảy vào bồn nửa chảy ra ngoài - Các phòng đôi, nhỏ, mới, sạch - chủ và tiếp tân thân thiện. Họ không cho mượn thêm chăn, nên gia đình phải mua thêm ngoài chợ",8.0,8.0,8.0,,8.0,,,,,,[],VIETNAMESE,1644412221927,False,False,True,False,False,False,,[],,126248557,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",38660054,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Pham N. K. ,3000010042556,8.2,,Chị thu ngân rất đẹp 😜 WiFi khá yếu,8.0,8.0,4.0,,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FRIENDS', 'travelKeywordText': 'Teman'}]",VIETNAMESE,1657884055778,False,False,True,False,False,False,,[],,126744638,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",244022431,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Luan L. ,3000010042556,6.5,,Phòng cách âm kém thật ạ. Phòng khác xả nước hay đóng cửa đều nghe rất lớn. Nếu là phòng không có ban công thì cửa sổ mở ta là ngay vách tường nhà kế bên nên không có view gì cả.,8.0,6.0,8.0,,10.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}","[{'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",VIETNAMESE,1685326603575,False,False,True,False,False,False,,[],,127467246,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '4', 'hadReacted': False}}}",171997472,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Le V. H. ,3000010042556,6.3,,"Phòng chấp nhận trong tầm giá nhưng cách âm rất kém, hầu như trong phòng có tiếng động gì là bên ngoài nghe hết",8.0,6.0,8.0,,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'COUPLE', 'travelKeywordText': 'Pasangan'}]",VIETNAMESE,1649685748713,False,False,True,False,False,False,,[],,126448920,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '1', 'hadReacted': False}}}",71541789,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Thi H. M. D. ,3000010042556,6.1,,"Giá quá đắt, không hề có cửa sổ, phòng rất là bí. Không đáng tiền ở.",8.0,4.0,6.0,,10.0,,,,,,[],VIETNAMESE,1652777814712,False,False,True,False,False,False,,[],,126566718,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",221781096,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Pham T. M. T. ,3000010042556,6.0,,Phòng cách âm quá tệ. Nguyên 1 đêm không thể ngủ được do các phòng kế bên quá ồn ào,6.0,6.0,6.0,6.0,6.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",VIETNAMESE,1675513560728,False,False,True,False,False,False,,[],,127205946,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '9', 'hadReacted': False}}}",169263913,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Hong H. H. ,3000010042556,6.0,,Thái độ lễ tân không tốt với khách hàng.,6.0,6.0,6.0,,6.0,,,,Bisnis,"{'travelPurpose': 'BUSINESS', 'travelPurposeText': 'Bisnis'}",[],VIETNAMESE,1663074908465,False,False,True,False,False,False,,[],,126891628,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '4', 'hadReacted': False}}}",248991609,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Bisnis
Trinh T. Q. ,3000010042556,6.0,,"Điểm tốt: Vị trí thuận lợi gần trung tâm, có dịch vụ thuê xe (chuẩn bị sẵn mũ, áo mưa và ô cho khách dùng free), phòng có những thiết bị cơ bản như máy sấy, bình siêu tốc, tủ lạnh, nhiều chai nước,... chị lễ tân nhiệt tình lịch sự, phòng không bị bí lắm dù không có điều hoà và chỉ mở cửa sổ, nước nóng luôn sẵn, dầu gồi sữa tắm được cho khá nhiều không lo thiếu, nhân viên dọn phòng lịch sự chuyên nghiệp Điểm trừ: nội thất cũ nên trông đồ đạc (cốc uống nước, sàn nhà,..) hơi bẩn, ga giường không được tẩy sạch nên vẫn còn dính vết bẩn cũ, nhiều kiến và côn trùng dưới đất, phòng không cách âm tốt nên nghe rõ âm thanh hành lang So với giá tiền với 1 khách sạn ở trung tâm thì mình thấy giá rẻ, tuy nhiên chất lượng hơi kém so với mong muốn. Quan trọng nhất là sạch sẽ thì lại hơi thất vọng. Bạn nào ở 1 đêm thì ở đây cũng được vì rất tiện ra các khu vực chính, lối đi cũng dễ tìm nữa",4.0,6.0,6.0,,10.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'COUPLE', 'travelKeywordText': 'Pasangan'}]",VIETNAMESE,1659380064801,False,False,True,False,False,False,,[],,126793000,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '9', 'hadReacted': False}}}",125820092,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
