text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId,singular_aspect
"I had a very happy and special thought here, for a long time, I did not ride a long distance so I was very tired, not as expected to come to the place where it was very early at 4am very tired but thanks to the hotel was very dedicated for resting. Temporarily before the check in with a room full of toilet pillows (free) so I have more power to make a lot of places in Dalat Love Hotel",places,negative,0.13287608,0.7046105,0.16251345,126286174,place
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",night market,positive,0.023373634,0.0017756118,0.9748507,127677107,night market
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",Huong Lake,positive,0.037171587,0.004527956,0.9583005,127677107,Huong Lake
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",staff members,positive,0.0004605924,0.0009788419,0.9985606,127677107,staff member
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",hotel,positive,0.013307928,0.0022414988,0.98445064,127677107,hotel
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",Xuan,positive,0.01419215,0.0061146645,0.9796932,127677107,Xuan
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",location,positive,0.00097145216,0.0008718677,0.9981567,127677107,location
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",room,positive,0.07948201,0.004480775,0.9160372,127677107,room
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",windows,positive,0.0032460426,0.0012647754,0.9954892,127677107,window
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",support,positive,0.00047462241,0.0010207957,0.99850464,127677107,support
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",toilet,negative,0.0014868372,0.9919052,0.0066079823,127677107,toilet
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",bit,negative,0.0019047013,0.9777675,0.020327797,127677107,bit
"The hotel is near the night market, near Xuan Huong Lake, the location is very convenient. The room here is clean, with windows so it is very airy. Friendly staff members and enthusiastic support. The toilet is a bit smelled. Hope the hotel will improve this point.",point,negative,0.033346355,0.61268705,0.35396656,127677107,point
"The room is clean, comfortable, convenient location. The support staff is very enthusiastic. However, the toilet is prone to a slightly unpleasant smell, the hotel only needs to fix this point, it will be perfect.",support staff,positive,0.00065733155,0.0011401868,0.99820244,127677096,support staff
"The room is clean, comfortable, convenient location. The support staff is very enthusiastic. However, the toilet is prone to a slightly unpleasant smell, the hotel only needs to fix this point, it will be perfect.",room,positive,0.003876858,0.0014065829,0.9947166,127677096,room
"The room is clean, comfortable, convenient location. The support staff is very enthusiastic. However, the toilet is prone to a slightly unpleasant smell, the hotel only needs to fix this point, it will be perfect.",location,positive,0.00056531234,0.00083651673,0.99859816,127677096,location
"The room is clean, comfortable, convenient location. The support staff is very enthusiastic. However, the toilet is prone to a slightly unpleasant smell, the hotel only needs to fix this point, it will be perfect.",toilet,negative,0.0010947073,0.98957765,0.009327631,127677096,toilet
"The room is clean, comfortable, convenient location. The support staff is very enthusiastic. However, the toilet is prone to a slightly unpleasant smell, the hotel only needs to fix this point, it will be perfect.",smell,negative,0.0011041516,0.99101466,0.0078812465,127677096,smell
"The room is clean, comfortable, convenient location. The support staff is very enthusiastic. However, the toilet is prone to a slightly unpleasant smell, the hotel only needs to fix this point, it will be perfect.",hotel,positive,0.02741945,0.015287021,0.9572935,127677096,hotel
"The room is clean, comfortable, convenient location. The support staff is very enthusiastic. However, the toilet is prone to a slightly unpleasant smell, the hotel only needs to fix this point, it will be perfect.",point,positive,0.21661043,0.2477583,0.53563124,127677096,point
"Plus new hotel, clean, near the market. Poor soundproofing points. The male receptionist is not welcoming, the attitude with the cold guests.",Poor soundproofing points,negative,0.0065963757,0.6460736,0.3473301,127416806,Poor soundproofing point
"Plus new hotel, clean, near the market. Poor soundproofing points. The male receptionist is not welcoming, the attitude with the cold guests.",hotel,positive,0.0019237878,0.002157572,0.9959187,127416806,hotel
"Plus new hotel, clean, near the market. Poor soundproofing points. The male receptionist is not welcoming, the attitude with the cold guests.",market,positive,0.017621752,0.0029174734,0.9794607,127416806,market
"Plus new hotel, clean, near the market. Poor soundproofing points. The male receptionist is not welcoming, the attitude with the cold guests.",receptionist,negative,0.0014694189,0.99307173,0.0054588867,127416806,receptionist
"Plus new hotel, clean, near the market. Poor soundproofing points. The male receptionist is not welcoming, the attitude with the cold guests.",attitude,negative,0.0021094636,0.9720519,0.025838608,127416806,attitude
"Plus new hotel, clean, near the market. Poor soundproofing points. The male receptionist is not welcoming, the attitude with the cold guests.",guests,negative,0.035175152,0.59254515,0.37227982,127416806,guest
"Friendly, comfortable, forgotten the charger, the hotel side sent very well",hotel side,positive,0.0021895077,0.0012252019,0.99658525,127114540,hotel side
"Friendly, comfortable, forgotten the charger, the hotel side sent very well",charger,positive,0.00063612126,0.00094050384,0.99842334,127114540,charger
"Friendly, comfortable, forgotten the charger, the hotel side sent very well",sent,positive,0.00077554525,0.0010850152,0.9981394,127114540,sent
"The hotel is good in the price range. The staff are polite, have early checkin. At 6am, you also support me to check in, without having to wait until 1400. The room is a bit old but quite clean. The hotel in the center is very convenient. In general, the hotel is worth the next time",price range,positive,0.00086733635,0.00090168073,0.998231,127041193,price range
"The hotel is good in the price range. The staff are polite, have early checkin. At 6am, you also support me to check in, without having to wait until 1400. The room is a bit old but quite clean. The hotel in the center is very convenient. In general, the hotel is worth the next time",hotel,positive,0.0021512927,0.0021875142,0.9956612,127041193,hotel
"The hotel is good in the price range. The staff are polite, have early checkin. At 6am, you also support me to check in, without having to wait until 1400. The room is a bit old but quite clean. The hotel in the center is very convenient. In general, the hotel is worth the next time",staff,positive,0.00055103854,0.0011991546,0.9982498,127041193,staff
"The hotel is good in the price range. The staff are polite, have early checkin. At 6am, you also support me to check in, without having to wait until 1400. The room is a bit old but quite clean. The hotel in the center is very convenient. In general, the hotel is worth the next time",checkin,positive,0.0012564803,0.00091690494,0.99782664,127041193,checkin
"The hotel is good in the price range. The staff are polite, have early checkin. At 6am, you also support me to check in, without having to wait until 1400. The room is a bit old but quite clean. The hotel in the center is very convenient. In general, the hotel is worth the next time",room,neutral,0.5979262,0.082621515,0.31945232,127041193,room
"The hotel is good in the price range. The staff are polite, have early checkin. At 6am, you also support me to check in, without having to wait until 1400. The room is a bit old but quite clean. The hotel in the center is very convenient. In general, the hotel is worth the next time",bit,positive,0.0208139,0.20706482,0.77212125,127041193,bit
"The hotel is good in the price range. The staff are polite, have early checkin. At 6am, you also support me to check in, without having to wait until 1400. The room is a bit old but quite clean. The hotel in the center is very convenient. In general, the hotel is worth the next time",center,positive,0.0010406309,0.0009959192,0.9979634,127041193,center
"The hotel is good in the price range. The staff are polite, have early checkin. At 6am, you also support me to check in, without having to wait until 1400. The room is a bit old but quite clean. The hotel in the center is very convenient. In general, the hotel is worth the next time",time,positive,0.121694684,0.032137755,0.84616756,127041193,time
Clean room and soft mattress. Tolet is also clean. Hot water and hair dryer and many other utilities. Just a little sorry there is no parking space. This I can understand and sympathize. Because Dalat is very few hotels with parking. Overall is very good,Hot water,positive,0.0011162594,0.0010372069,0.9978465,127007560,Hot water
Clean room and soft mattress. Tolet is also clean. Hot water and hair dryer and many other utilities. Just a little sorry there is no parking space. This I can understand and sympathize. Because Dalat is very few hotels with parking. Overall is very good,hair dryer,positive,0.0006869377,0.0010099733,0.99830306,127007560,hair dryer
Clean room and soft mattress. Tolet is also clean. Hot water and hair dryer and many other utilities. Just a little sorry there is no parking space. This I can understand and sympathize. Because Dalat is very few hotels with parking. Overall is very good,parking space,negative,0.0035106274,0.98964256,0.00684686,127007560,parking space
Clean room and soft mattress. Tolet is also clean. Hot water and hair dryer and many other utilities. Just a little sorry there is no parking space. This I can understand and sympathize. Because Dalat is very few hotels with parking. Overall is very good,room,positive,0.0014568936,0.0010081354,0.997535,127007560,room
Clean room and soft mattress. Tolet is also clean. Hot water and hair dryer and many other utilities. Just a little sorry there is no parking space. This I can understand and sympathize. Because Dalat is very few hotels with parking. Overall is very good,mattress,positive,0.00056497206,0.00094475254,0.9984902,127007560,mattres
Clean room and soft mattress. Tolet is also clean. Hot water and hair dryer and many other utilities. Just a little sorry there is no parking space. This I can understand and sympathize. Because Dalat is very few hotels with parking. Overall is very good,utilities,positive,0.0046967478,0.0014416132,0.9938617,127007560,utility
Clean room and soft mattress. Tolet is also clean. Hot water and hair dryer and many other utilities. Just a little sorry there is no parking space. This I can understand and sympathize. Because Dalat is very few hotels with parking. Overall is very good,sorry,positive,0.026182774,0.44656426,0.527253,127007560,sorry
Clean room and soft mattress. Tolet is also clean. Hot water and hair dryer and many other utilities. Just a little sorry there is no parking space. This I can understand and sympathize. Because Dalat is very few hotels with parking. Overall is very good,hotels,positive,0.08387761,0.05698364,0.8591387,127007560,hotel
Clean room and soft mattress. Tolet is also clean. Hot water and hair dryer and many other utilities. Just a little sorry there is no parking space. This I can understand and sympathize. Because Dalat is very few hotels with parking. Overall is very good,parking,negative,0.0080583,0.9767106,0.015231107,127007560,parking
"The hotel supports early checkin, room as shown, cute receptionist 3",hotel,positive,0.0042062216,0.0011404967,0.9946532,126864975,hotel
"The hotel supports early checkin, room as shown, cute receptionist 3",checkin,positive,0.0036117951,0.0010403384,0.9953479,126864975,checkin
"The hotel supports early checkin, room as shown, cute receptionist 3",room,positive,0.045152634,0.00239824,0.95244914,126864975,room
"The hotel supports early checkin, room as shown, cute receptionist 3",receptionist,positive,0.0003539463,0.001051727,0.99859434,126864975,receptionist
"The hotel is clean, fully equipped. Only lack of light from the window.",hotel,positive,0.0019198084,0.0010193392,0.99706084,126833849,hotel
"The hotel is clean, fully equipped. Only lack of light from the window.",lack,negative,0.009725807,0.93568003,0.054594222,126833849,lack
"The hotel is clean, fully equipped. Only lack of light from the window.",light,negative,0.0033896402,0.9838303,0.012780102,126833849,light
"The hotel is clean, fully equipped. Only lack of light from the window.",window,negative,0.024836328,0.9521582,0.0230055,126833849,window
"This hotel is close to the center, so it is convenient to travel, the room is clean, the staff is happy, the check in from the morning without extra charge",hotel,positive,0.0025086778,0.001069311,0.99642205,126626219,hotel
"This hotel is close to the center, so it is convenient to travel, the room is clean, the staff is happy, the check in from the morning without extra charge",center,positive,0.002187243,0.0010195982,0.9967932,126626219,center
"This hotel is close to the center, so it is convenient to travel, the room is clean, the staff is happy, the check in from the morning without extra charge",room,positive,0.0032367394,0.0010149409,0.99574834,126626219,room
"This hotel is close to the center, so it is convenient to travel, the room is clean, the staff is happy, the check in from the morning without extra charge",staff,positive,0.00067966484,0.00095921394,0.9983612,126626219,staff
"This hotel is close to the center, so it is convenient to travel, the room is clean, the staff is happy, the check in from the morning without extra charge",check,positive,0.005374382,0.0010169817,0.9936086,126626219,check
"This hotel is close to the center, so it is convenient to travel, the room is clean, the staff is happy, the check in from the morning without extra charge",morning,neutral,0.7977527,0.006464271,0.19578299,126626219,morning
"This hotel is close to the center, so it is convenient to travel, the room is clean, the staff is happy, the check in from the morning without extra charge",charge,positive,0.19393021,0.013475262,0.7925945,126626219,charge
"The hotel is clean, the room has a view closer to the center to travel",view closer,positive,0.0013550626,0.0010001259,0.99764484,127420050,view closer
"The hotel is clean, the room has a view closer to the center to travel",hotel,positive,0.0018993968,0.0010072379,0.9970933,127420050,hotel
"The hotel is clean, the room has a view closer to the center to travel",room,positive,0.0061792973,0.001154634,0.99266607,127420050,room
"The hotel is clean, the room has a view closer to the center to travel",center,positive,0.08969051,0.0065931487,0.9037164,127420050,center
"The hotel is clean, airy, with a room cleaner every day. The price is also very reasonable. Having the opportunity to return I will still book this hotel",room cleaner,positive,0.002031506,0.00096459134,0.99700385,127349305,room cleaner
"The hotel is clean, airy, with a room cleaner every day. The price is also very reasonable. Having the opportunity to return I will still book this hotel",hotel,positive,0.009649303,0.0026884528,0.9876623,127349305,hotel
"The hotel is clean, airy, with a room cleaner every day. The price is also very reasonable. Having the opportunity to return I will still book this hotel",day,positive,0.25054714,0.0046322,0.74482065,127349305,day
"The hotel is clean, airy, with a room cleaner every day. The price is also very reasonable. Having the opportunity to return I will still book this hotel",price,positive,0.0004890112,0.00090062147,0.9986104,127349305,price
"The hotel is clean, airy, with a room cleaner every day. The price is also very reasonable. Having the opportunity to return I will still book this hotel",opportunity,positive,0.0012175038,0.0015618015,0.99722075,127349305,opportunity
"The hotel is clean, airy, with a room cleaner every day. The price is also very reasonable. Having the opportunity to return I will still book this hotel",book,neutral,0.7682992,0.11121755,0.12048324,127349305,book
The staff of the staff are very good at the price.,staff,positive,0.00051087857,0.0009138459,0.9985752,127115910,staff
The staff of the staff are very good at the price.,price,positive,0.0004349857,0.0008656773,0.9986993,127115910,price
"Nice hotel, good service, near the center, next time will be reserved",Nice hotel,positive,0.0009345212,0.0010157026,0.99804974,126548845,Nice hotel
"Nice hotel, good service, near the center, next time will be reserved",service,positive,0.000546681,0.0009655094,0.99848783,126548845,service
"Nice hotel, good service, near the center, next time will be reserved",center,positive,0.0029177815,0.0014794517,0.9956027,126548845,center
"Nice hotel, good service, near the center, next time will be reserved",time,neutral,0.4645935,0.45717302,0.07823351,126548845,time
"The hotel is located quite conveniently from the center near the market, near the dining areas. The room is quite good, but the dissatisfied experience is dirty throttle without replacing it. After checking in and out, I went out so late, so I did not report it. The next day, I thought the hotel would replace the new throttle but still in the evening.",dining areas,positive,0.0096300645,0.0015754342,0.98879445,127177671,dining area
"The hotel is located quite conveniently from the center near the market, near the dining areas. The room is quite good, but the dissatisfied experience is dirty throttle without replacing it. After checking in and out, I went out so late, so I did not report it. The next day, I thought the hotel would replace the new throttle but still in the evening.",hotel,positive,0.015241508,0.01415419,0.9706043,127177671,hotel
"The hotel is located quite conveniently from the center near the market, near the dining areas. The room is quite good, but the dissatisfied experience is dirty throttle without replacing it. After checking in and out, I went out so late, so I did not report it. The next day, I thought the hotel would replace the new throttle but still in the evening.",center,positive,0.0056634573,0.0028606604,0.99147594,127177671,center
"The hotel is located quite conveniently from the center near the market, near the dining areas. The room is quite good, but the dissatisfied experience is dirty throttle without replacing it. After checking in and out, I went out so late, so I did not report it. The next day, I thought the hotel would replace the new throttle but still in the evening.",market,positive,0.008962922,0.001981472,0.98905563,127177671,market
"The hotel is located quite conveniently from the center near the market, near the dining areas. The room is quite good, but the dissatisfied experience is dirty throttle without replacing it. After checking in and out, I went out so late, so I did not report it. The next day, I thought the hotel would replace the new throttle but still in the evening.",room,positive,0.07240343,0.06012559,0.8674709,127177671,room
"The hotel is located quite conveniently from the center near the market, near the dining areas. The room is quite good, but the dissatisfied experience is dirty throttle without replacing it. After checking in and out, I went out so late, so I did not report it. The next day, I thought the hotel would replace the new throttle but still in the evening.",experience,negative,0.0013977604,0.9898074,0.008794856,127177671,experience
"The hotel is located quite conveniently from the center near the market, near the dining areas. The room is quite good, but the dissatisfied experience is dirty throttle without replacing it. After checking in and out, I went out so late, so I did not report it. The next day, I thought the hotel would replace the new throttle but still in the evening.",throttle,negative,0.0023426514,0.9932621,0.0043952917,127177671,throttle
"The hotel is located quite conveniently from the center near the market, near the dining areas. The room is quite good, but the dissatisfied experience is dirty throttle without replacing it. After checking in and out, I went out so late, so I did not report it. The next day, I thought the hotel would replace the new throttle but still in the evening.",day,neutral,0.9647177,0.031036288,0.0042460714,127177671,day
"The hotel is located quite conveniently from the center near the market, near the dining areas. The room is quite good, but the dissatisfied experience is dirty throttle without replacing it. After checking in and out, I went out so late, so I did not report it. The next day, I thought the hotel would replace the new throttle but still in the evening.",evening,neutral,0.9918235,0.005487573,0.0026889017,127177671,evening
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",Nice room,positive,0.0015512622,0.0011232753,0.9973254,126499041,Nice room
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",staff,positive,0.00066841854,0.0012347819,0.99809676,126499041,staff
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",Comments,positive,0.020648079,0.041402806,0.9379491,126499041,Comment
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",toilet,positive,0.080134965,0.09909345,0.8207716,126499041,toilet
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",smell,negative,0.013024246,0.9390277,0.047948103,126499041,smell
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",sewer,negative,0.15834036,0.5855558,0.25610378,126499041,sewer
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",wind,neutral,0.54795575,0.43393657,0.018107658,126499041,wind
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",window,neutral,0.73255646,0.24640039,0.02104313,126499041,window
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",room,positive,0.0020795416,0.0012167965,0.9967037,126499041,room
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",door,neutral,0.74847806,0.22407207,0.027449835,126499041,door
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",balcony,positive,0.096832804,0.012462762,0.89070445,126499041,balcony
"Nice room, friendly staff. Comments should renovate the toilet to limit the smell rising from the sewer. Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",night,positive,0.32777697,0.0047765435,0.6674465,126499041,night
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",basement B,neutral,0.49183023,0.44353098,0.06463886,127608365,basement B
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",phone wave,negative,0.084659256,0.87890136,0.036439367,127608365,phone wave
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",staff car,positive,0.00078302174,0.0009909373,0.9982261,127608365,staff car
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",family,positive,0.004943855,0.0033079132,0.9917482,127608365,family
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",rooms,positive,0.017391948,0.007394179,0.9752138,127608365,room
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",room,positive,0.023563461,0.011032996,0.96540356,127608365,room
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",floor,neutral,0.44462413,0.3276123,0.2277636,127608365,floor
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",smell,negative,0.0032411197,0.98299617,0.013762764,127608365,smell
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",source,negative,0.015214457,0.9763065,0.008479135,127608365,source
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",wifi,positive,0.33883283,0.019537313,0.6416298,127608365,wifi
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",service,positive,0.0024061794,0.00316971,0.99442416,127608365,service
"My family has 3 double rooms 1 clean room, comfortable, with a daily room. There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has. Friendly staff car rental service is always ready to be the advantage.",advantage,positive,0.0012456597,0.0013532357,0.9974011,127608365,advantage
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",soundproofing room,negative,0.009903972,0.98115325,0.008942785,127403108,soundproofing room
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",family sleep,positive,0.37211305,0.11920186,0.50868505,127403108,family sleep
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",hotel,positive,0.002543859,0.0015795631,0.99587655,127403108,hotel
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",staff,positive,0.0008374851,0.0013548593,0.9978077,127403108,staff
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",air,negative,0.008950035,0.98502666,0.0060232794,127403108,air
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",fans,negative,0.006719287,0.9899458,0.003334907,127403108,fan
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",TV,negative,0.0038885262,0.9923239,0.0037875785,127403108,TV
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",well,negative,0.20982002,0.5205442,0.26963577,127403108,well
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",support guests,positive,0.0020423506,0.0020337945,0.9959239,127090466,support guest
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",hotel room,positive,0.017822044,0.0025429807,0.97963494,127090466,hotel room
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",minus point,negative,0.009109654,0.64624673,0.34464356,127090466,minus point
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",receptionist,positive,0.0006001796,0.0016764776,0.9977233,127090466,receptionist
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",motorbike,negative,0.008454265,0.805565,0.18598074,127090466,motorbike
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",service,negative,0.02426098,0.831948,0.14379099,127090466,service
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",cars,negative,0.00855006,0.76132745,0.23012249,127090466,car
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",car,negative,0.023986528,0.9518209,0.0241925,127090466,car
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",clean,positive,0.0068586636,0.009966077,0.9831753,127090466,clean
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",key,negative,0.027020391,0.9658007,0.0071788775,127090466,key
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",counter,negative,0.007904653,0.9877764,0.004318898,127090466,counter
