TV,Radio,Social Media,Influencer,Sales,OE,TE,SE
27.0,3.349022876,0.783864614,Mega,93.19571336,0.4403833,0.48959932,0.8994769437179774
14.0,2.470891055,1.029124697,Nano,49.76578638,0.30943208,0.32691621,0.9465180083912021
72.0,18.15760992,3.376908824,Macro,254.4566617,0.34019928,0.58224816,0.584285710752611
72.0,8.623786376,2.562239937,Micro,256.173987,0.4186333,0.78354029,0.5342843314413352
82.0,33.96648288,9.127437448,Mega,294.9693245,0.18370591,0.4161571,0.4414340401737709
66.0,18.74451161,3.009174444,Micro,234.7771716,0.34868984,0.5423261,0.6429523491493402
83.0,26.01949395,4.824377926,Nano,295.053625,0.29647874,0.54306182,0.5459392081733899
61.0,11.73759835,1.040604116,Macro,218.9726225,0.58568668,0.71244905,0.8220751785689095
64.0,13.46172084,1.849160984,Mega,229.4978002,0.45866642,0.65650265,0.6986512849567326
18.0,6.498471407,1.634970554,Nano,59.63995335,0.19889857,0.19964448,0.9962638085460714
61.0,26.14881955,1.866911198,Nano,219.0783537,0.44545375,0.54512729,0.8171554757421885
34.0,12.35039071,6.24012692,Mega,118.3347584,0.17423971,0.3216402,0.5417224277313595
68.0,29.3015032,0.673080227,Nano,238.6757108,0.68727599,0.76075414,0.9034140648909251
30.0,9.253700544,1.377505526,Micro,106.9208496,0.34778319,0.40324465,0.8624620066255064
48.0,14.29858127,1.588769981,Mega,167.8567745,0.4153991,0.51224339,0.8109408693394756
22.0,2.685571253,2.783753323,Macro,84.11566339,0.40400056,0.42858324,0.9426419941199755
25.0,11.1329506,2.882927209,Nano,89.41418055,0.17746971,0.24888905,0.7130474803933721
88.0,31.64099255,4.554771672,Nano,310.4803676,0.31838112,0.54301089,0.5863254786658146
78.0,19.51895384,1.820807646,Micro,282.9319733,0.51626904,0.69617654,0.7415777612960068
10.0,3.986323355,0.030038227,Macro,38.67562299,0.93804352,1.0,0.93804352
20.0,8.995115117,0.684036129,Macro,65.54022346,0.38212329,0.38281261,0.9981993278643564
38.0,9.608401774,0.266972471,Micro,137.5672188,0.77074133,0.78494088,0.98191003888089
51.0,23.05943072,4.309633654,Micro,177.4958727,0.22090109,0.35422062,0.623625722297025
89.0,21.76612646,2.193168407,Micro,317.4710443,0.49464573,0.72999214,0.6776041862587726
40.0,9.790167854,5.124846848,Micro,141.2633298,0.24063457,0.43485939,0.5533617889681536
38.0,22.37705463,5.517499206,Nano,134.1887091,0.14461901,0.26025884,0.5556737669314133
44.0,16.23221563,0.81339399,Nano,161.4546797,0.57943507,0.64335123,0.9006512197077792
99.0,32.67209561,1.801486331,Micro,349.3763302,0.56092784,0.81694455,0.6866167844561788
36.0,10.60419906,3.560618087,Micro,135.3563456,0.22818208,0.41824326,0.5455726411466858
14.0,1.304559995,2.523884417,Mega,49.64602089,0.42924778,0.45352283,0.9464744696534902
41.0,9.632766329,3.042221761,Macro,146.9465532,0.26077479,0.47246179,0.5519489523163343
43.0,4.246828009,1.182699755,Micro,151.641576,0.47262172,0.68713493,0.6878150118201676
34.0,8.35330882,0.260972544,Micro,114.3825324,0.70236502,0.71127993,0.9874663833126853
75.0,28.55660496,4.744486496,Micro,264.7857008,0.27748442,0.4670698,0.5940962571333022
39.0,11.37745937,1.56084676,Micro,143.5997589,0.39143827,0.48778116,0.8024874720458658
56.0,24.39503194,7.606384879,Micro,210.5689447,0.16668928,0.39178224,0.42546410475370194
30.0,5.927109027,3.881455379,Mega,104.5832771,0.27491438,0.39778409,0.6911145692126601
80.0,27.70590537,7.419605849,Nano,286.5328686,0.21153851,0.46086933,0.45899888803622496
15.0,7.094611415,3.51582302,Mega,54.92793416,0.1471833,0.1478381,0.99557083052339
25.0,11.09535068,0.337279593,Micro,90.70924854,0.64563625,0.65047854,0.9925558036088323
49.0,10.05574197,3.472817536,Micro,179.1315561,0.29145877,0.54543616,0.5343590897970535
93.0,25.98992347,4.655323383,Macro,333.3198427,0.33067201,0.65725322,0.5031120425701376
54.0,21.73992856,5.195618185,Nano,188.3637431,0.20016446,0.3775018,0.5302344518622163
22.0,4.85349411,0.017377461,Micro,80.92197504,0.96618098,0.97062676,0.9954196811965085
46.0,19.51073972,3.107126419,Mega,163.2310879,0.26610567,0.37310948,0.7132106908674634
30.0,10.55740569,3.122487155,Mega,108.6490758,0.19588834,0.33006026,0.5934926549473117
40.0,19.53033704,2.761218278,Micro,140.7327718,0.25971638,0.33485122,0.7756172427862142
11.0,1.77342788,1.882742602,Nano,40.81688385,0.32982014,0.42584933,0.7744996099911674
18.0,11.60578187,1.587599101,Micro,63.09085922,0.2152611,0.21547246,0.9990190857801503
97.0,27.20282364,8.986277187,Nano,343.7695329,0.22398278,0.57926403,0.38666785507120127
79.0,17.94459692,2.623383499,Macro,277.9127111,0.41711391,0.66489605,0.6273370250883578
44.0,17.26939778,4.424545391,Micro,158.5720707,0.19970052,0.37224285,0.5364791291491562
88.0,31.53306437,4.70058828,Micro,312.5797894,0.31383622,0.54782198,0.5728799344633817
29.0,15.36355775,6.625992213,Micro,106.9995338,0.13534849,0.25570467,0.5293156749933429
40.0,15.21581134,2.527104197,Micro,143.5374924,0.28230036,0.38404197,0.7350768458978584
32.0,10.99662027,0.740323295,Micro,111.4535967,0.49782518,0.52243001,0.9529031075377924
65.0,18.05932459,1.510221039,Mega,231.3045141,0.50760592,0.6209709,0.8174391424783353
13.0,13.86154644,1.778025776,Mega,45.80862974,0.15178599,0.17576631,0.8635670282888683
45.0,10.97413389,0.165895992,Macro,155.5045801,0.81878751,0.83426719,0.9814451770541281
80.0,23.62942306,4.262442573,Macro,282.8596166,0.31292995,0.55556541,0.5632639188246079
76.0,18.66574964,2.119379814,Nano,271.825973,0.46604781,0.66662717,0.6991131339576213
90.0,32.03602195,2.232688226,Nano,316.3712379,0.48586552,0.62694228,0.774976477898412
32.0,12.97443837,5.112082652,Nano,117.097778,0.16903256,0.31590936,0.5350666406338831
52.0,12.8135709,3.97040315,Micro,182.977191,0.24799234,0.48750736,0.5086945559139866
24.0,5.095979276,2.833283442,Nano,82.39930061,0.25909208,0.30872567,0.8392307643222541
15.0,7.033246644,4.29895887,Macro,53.62777047,0.14435164,0.14810183,0.9746783007340288
10.0,4.952233443,2.039853759,Macro,37.94248252,0.1477851,0.21142309,0.6990017031725343
59.0,17.56421199,2.188043777,Micro,210.812733,0.39756855,0.52583615,0.7560692622597364
47.0,7.617127951,2.274600961,Micro,163.3418086,0.33603465,0.57341488,0.5860235960392238
77.0,31.41643985,5.671164791,Mega,272.4063387,0.24902612,0.4430636,0.5620550187377162
29.0,12.86904427,5.144390057,Macro,100.2770539,0.14802158,0.25538226,0.5796079179501348
38.0,16.84811459,3.975007849,Mega,142.2229816,0.20095865,0.34686428,0.5793581570290258
48.0,10.37404092,2.612899858,Micro,166.2003482,0.30204173,0.51201002,0.5899137091106147
30.0,21.09502383,7.972159086,Mega,108.2983242,0.10373772,0.20845741,0.4976446747563447
36.0,7.870507587,1.157604556,Mega,129.358352,0.43377501,0.52264164,0.8299664182899779
86.0,30.72875275,3.691274704,Macro,307.2977603,0.36385892,0.56310497,0.6461653499524252
70.0,17.12263904,0.29907415,Micro,250.7257902,0.83218608,0.88043625,0.945197429115396
86.0,21.64940648,0.404270733,Nano,309.6652149,0.82487505,0.89391022,0.9227716962448422
21.0,10.86014433,1.318393616,Mega,75.89440591,0.28558577,0.29113777,0.9809299906363919
81.0,22.41030226,2.189639013,Nano,287.637807,0.47018312,0.64528019,0.7286495498955268
41.0,13.32463678,5.088006037,Mega,141.314699,0.1908458,0.36966316,0.5162694600132727
76.0,29.04312897,1.68483329,Micro,273.9691943,0.52561419,0.63642246,0.8258888129121024
57.0,25.31524585,3.522263977,Nano,203.7718264,0.28567664,0.39536013,0.7225732144513408
98.0,26.1898417,0.681756659,Mega,345.962898,0.7531662,0.9422063,0.7993644279389768
72.0,22.29004916,2.95721943,Macro,254.3806868,0.3697057,0.5480111,0.6746317729695622
99.0,41.96460607,9.476641246,Mega,357.392992,0.20799171,0.77112051,0.2697265956523449
23.0,5.564666466,0.327746146,Nano,82.64871392,0.62733063,0.6298729,0.995963836513684
10.0,1.294193924,0.12850286,Macro,41.21001616,0.74542893,0.98159838,0.7594031787216274
27.0,5.595845332,1.583301743,Macro,98.55411089,0.30256834,0.42280519,0.7156211587658137
87.0,27.02176623,1.799590879,Micro,309.1409745,0.53461253,0.65893873,0.8113235808737482
53.0,14.34088963,1.005351601,Nano,187.4408659,0.55245426,0.63000748,0.8769011123486978
80.0,18.86747737,2.041285539,Nano,281.5009425,0.47964963,0.68354105,0.7017129841726404
63.0,18.44423052,0.952442375,Macro,220.344136,0.59765874,0.68071366,0.8779884628729206
42.0,23.23917706,3.820399478,Nano,147.2263754,0.21019337,0.29626231,0.7094840042258498
70.0,21.5538865,2.029129901,Micro,247.150991,0.45083194,0.57321571,0.7864961342388888
64.0,22.35807756,2.546508726,Mega,226.9880817,0.37838347,0.49990401,0.7569122520141417
75.0,27.70803536,2.231371578,Macro,266.9140375,0.44818252,0.55878685,0.8020634701765083
22.0,0.215380634,2.2912306,Macro,77.9952183,0.77224465,0.82550357,0.9354831136587332
82.0,26.01084466,4.803605016,Micro,290.4587084,0.29382772,0.53456397,0.5496586685406426
66.0,29.88664663,5.667107554,Mega,230.667327,0.21912588,0.37905078,0.5780910937579392
28.0,14.07938991,5.9702183,Nano,97.31993362,0.13346368,0.23227749,0.5745872318492851
74.0,26.87738758,3.516430061,Micro,265.1394241,0.34199821,0.51253392,0.6672694170173167
29.0,6.276701916,3.998939566,Mega,103.3118478,0.26343989,0.3881608,0.678687518162576
32.0,9.28981776,1.167053883,Mega,113.1278448,0.39723689,0.45028988,0.8821803634583127
23.0,5.939914052,0.572550121,Macro,80.29530381,0.48171384,0.48463632,0.9939697462212489
17.0,6.782228139,2.37336051,Nano,61.89592054,0.17159222,0.172707,0.9935452529428453
76.0,30.98988307,8.301339322,Nano,268.3858364,0.18312496,0.40447192,0.4527507373070546
10.0,7.109840315,0.35804823,Macro,35.87378251,0.40744416,0.54706558,0.7447812015517408
73.0,28.96041023,2.673042346,Nano,261.3611269,0.40135476,0.51586755,0.7780190089490995
74.0,27.15731801,4.948756954,Nano,266.65539,0.27218153,0.48006684,0.5669659041645118
72.0,19.8837268,6.352685239,Macro,257.8459605,0.22987373,0.50193786,0.45797248687317593
65.0,24.69295619,1.758171533,Nano,231.1410974,0.47069205,0.57204977,0.8228166056250664
78.0,28.99112621,6.265845002,Micro,275.4868697,0.23297821,0.45305126,0.5142424943261387
83.0,26.50247528,5.901473185,Macro,296.3267871,0.25791691,0.51677798,0.49908649358473056
25.0,7.431420102,1.020490189,Nano,87.52421849,0.36773597,0.38119646,0.9646888378764064
51.0,12.78804679,3.632374533,Macro,185.5518229,0.26250695,0.50735264,0.5174053100423406
50.0,14.7442409,2.676620177,Mega,176.9105105,0.31215495,0.46849557,0.6662922127524066
73.0,30.6636907,4.071548218,Nano,261.9545474,0.30789152,0.46268192,0.6654496462710278
64.0,21.06923812,4.019544084,Macro,226.4382638,0.27950838,0.46621706,0.599524135817767
25.0,4.097286683,2.29020686,Mega,89.30548354,0.32279767,0.38746908,0.8330927205856012
16.0,10.08901804,1.471514796,Nano,53.55799661,0.19900195,0.20118621,0.9891430928590981
30.0,9.444382492,1.526273315,Mega,108.423201,0.3298862,0.39269264,0.8400620902902587
99.0,32.49040456,8.220533067,Micro,347.693601,0.22591827,0.61221144,0.3690200072053537
78.0,34.10820913,5.137124807,Nano,272.7931535,0.26708838,0.43479113,0.6142912345060949
21.0,11.16659227,1.464148126,Macro,69.80773201,0.24361192,0.24489966,0.9947417648517766
76.0,17.48860583,2.950997206,Nano,268.9224504,0.38310676,0.63983639,0.5987573792106448
74.0,26.13517633,5.781930642,Macro,263.3726776,0.23973199,0.46174899,0.5191824891701441
23.0,14.39672785,3.09997532,Mega,84.3023981,0.15983987,0.19590289,0.8159137927980542
95.0,36.20915318,6.000879589,Mega,341.2521798,0.28262388,0.58435665,0.48364963417460893
35.0,7.886447626,1.758378079,Mega,124.2568582,0.32676173,0.46395908,0.7042899774695647
90.0,36.33821886,6.054413782,Nano,321.1344333,0.26836969,0.51146199,0.5247109174232086
41.0,7.143984704,1.185990305,Mega,142.4169063,0.4440286,0.55660039,0.7977511478207913
31.0,11.05497474,0.739569127,Micro,114.7531983,0.52141804,0.55317864,0.94258527408072
96.0,34.00593633,4.602944767,Nano,340.1997788,0.33629391,0.63054246,0.5333406254671572
38.0,10.84290228,0.306923754,Mega,133.9282262,0.72712391,0.74014014,0.9824138304402732
55.0,15.3353317,0.111007824,Macro,198.5276446,0.90639731,0.92661209,0.9781842043524384
41.0,9.144210529,0.180242273,Mega,152.7138975,0.86186026,0.87874416,0.9807863303467076
64.0,14.11271658,3.313544954,Nano,227.1903317,0.32027257,0.57089657,0.5609992892407814
58.0,19.21888874,0.582177191,Micro,209.0179563,0.7029105,0.76719362,0.9162100435611026
75.0,30.9009463,7.483428371,Macro,263.4491801,0.19585021,0.40311682,0.48583983670043834
77.0,32.71817895,4.068253588,Micro,271.5422959,0.31388241,0.46319031,0.6776532306990619
89.0,28.3891393,2.447626741,Macro,318.3029878,0.46938136,0.64851658,0.7237769618781373
40.0,12.18911788,2.852072048,Mega,145.9098049,0.26297719,0.43187991,0.6089127646618248
85.0,22.61804745,4.160026631,Mega,301.3706769,0.33199339,0.60537512,0.5484093730181709
16.0,10.15692231,2.584043071,Macro,51.48248853,0.12030852,0.13020293,0.9240077777051562
17.0,5.063592359,1.535619761,Mega,63.19952192,0.22782733,0.22835834,0.9976746634259122
59.0,9.284500795,0.800781459,Mega,212.2717173,0.63888068,0.76603773,0.8340068053828106
53.0,25.68728247,5.371543508,Nano,192.0977956,0.19959045,0.355054,0.5621411109296051
72.0,34.51243521,6.146297355,Mega,258.3754259,0.2260049,0.39386963,0.5738063632882789
51.0,14.28433335,1.914859941,Nano,181.2581603,0.39257998,0.51196212,0.7668145057294473
90.0,30.45575787,4.061587268,Macro,319.1462523,0.34987103,0.58791639,0.5951033785603427
16.0,6.004431969,2.725432887,Macro,56.85809932,0.17402273,0.17438873,0.9979012405216782
50.0,18.90277978,0.953107406,Macro,180.3298596,0.56221649,0.63736348,0.882097119841256
25.0,7.340897283,3.250947615,Micro,87.33887423,0.20845625,0.28760774,0.7247936025643816
79.0,23.67214647,2.209946727,Micro,283.4302118,0.4667309,0.62295139,0.7492252324856359
82.0,31.74991035,4.827938725,Macro,286.0666786,0.28837159,0.47886017,0.6022041674503854
88.0,23.86766113,5.853575844,Micro,314.6008061,0.27107704,0.59111694,0.45858445538711845
19.0,4.182629353,3.338355193,Mega,68.17931746,0.25929658,0.2689205,0.9642127692013067
67.0,10.44756548,2.178328312,Mega,236.9798995,0.42437371,0.71314276,0.5950753955631549
77.0,18.65217152,1.370781655,Mega,272.3489452,0.56726716,0.69760186,0.8131674992953717
82.0,24.48892201,2.559907081,Nano,297.2994034,0.44486026,0.6323807,0.7034690653905156
26.0,12.27610125,0.022498266,Mega,90.01227664,0.90681068,0.90700004,0.9997912238239812
34.0,13.35447854,0.734024403,Macro,117.2463276,0.5089467,0.53707884,0.9476200924244195
62.0,23.86330204,4.208564348,Micro,221.4837689,0.26693791,0.42970298,0.6212149378158839
10.0,7.931488441,5.022012056,Nano,34.77154801,0.089127247,0.14195216,0.6278681986945461
72.0,23.69108173,1.627593518,Mega,253.2699162,0.50827864,0.61215708,0.830307541325831
17.0,4.755853353,5.440347967,Mega,58.43598521,0.20885772,0.21127106,0.9885770441062774
92.0,36.50269966,5.544405637,Nano,327.5925024,0.28959504,0.53475885,0.5415432395368492
40.0,11.38543827,0.766831031,Mega,140.4416289,0.546001,0.59322732,0.9203908545547093
68.0,20.71881535,0.144885367,Mega,244.4277846,0.89899412,0.92538164,0.971484716294998
49.0,19.77045829,2.139144069,Macro,173.8782046,0.35752917,0.44762222,0.7987297190027787
72.0,23.0710855,0.934353612,Nano,253.6512936,0.63516728,0.72439397,0.8768257416609914
89.0,22.66199853,3.082472526,Macro,314.8244547,0.40953177,0.67769367,0.6043021915786818
20.0,0.898598086,0.364684826,Mega,71.64470129,0.65833892,0.67328937,0.9777949115697461
41.0,18.82047294,2.036738638,Micro,146.0486457,0.33030524,0.40015078,0.8254519458889972
17.0,12.91914773,1.904300714,Macro,58.44532347,0.17467356,0.17509704,0.9975814554032438
23.0,12.8642464,0.024461348,Micro,84.68370693,0.95731275,0.95967063,0.9975430320296454
70.0,28.84317427,5.226574958,Macro,253.9130819,0.25275753,0.4382744,0.5767106862732572
22.0,3.268480628,0.009526957,Macro,78.80989575,0.95372248,0.95950639,0.9939719942876045
35.0,7.820341463,0.16292609,Micro,120.9375094,0.79275299,0.80266142,0.987655529774933
60.0,22.22851939,1.901751815,Micro,212.5162269,0.43099062,0.52764661,0.816816808507497
61.0,21.00894901,5.042353102,Nano,220.0359021,0.23283487,0.44735525,0.5204697385355375
40.0,7.852243612,0.349657474,Micro,144.1559099,0.72925048,0.745593,0.9780811783372431
19.0,10.36054593,1.354422273,Mega,70.07419924,0.26593256,0.26741732,0.9944477792238736
59.0,25.75238399,3.388303521,Mega,209.8044787,0.29905243,0.40954566,0.7302053451134117
10.0,2.296818223,0.334893148,Mega,40.51910041,0.47815204,0.63170535,0.7569225747415309
58.0,20.79986713,4.461833955,Nano,209.1945385,0.24579562,0.43743939,0.5618964035223257
48.0,10.45590551,1.708632243,Nano,170.3719886,0.40449853,0.54856547,0.7373751213323726
35.0,17.76937744,1.421504768,Mega,123.8685578,0.37288843,0.42679714,0.8736900861144477
28.0,19.75022142,4.689765848,Micro,98.1061183,0.12694976,0.19080382,0.6653418154835683
56.0,11.62903347,6.679102573,Nano,194.5256135,0.26599611,0.514459,0.5170404444280302
89.0,26.90236509,3.092274781,Nano,317.3168665,0.41202411,0.64166077,0.6421213969493569
70.0,16.12366782,4.368896191,Nano,253.1724036,0.2869921,0.57523543,0.4989124192159027
29.0,6.870957676,0.228259393,Mega,102.7241955,0.73525183,0.74212853,0.9907338153405854
85.0,29.82247184,7.304243425,Nano,303.2443019,0.22354497,0.4857793,0.46017804793246647
96.0,30.36214848,6.714957659,Macro,340.8595692,0.25959273,0.60089366,0.4320110982698669
67.0,24.34232653,3.136783252,Nano,233.9109001,0.33645604,0.47417479,0.7095612147579587
56.0,16.82069081,2.86187438,Micro,201.5816832,0.32759088,0.49196717,0.6658795545239329
46.0,15.79668978,0.59689445,Macro,160.986847,0.63099968,0.67703826,0.9320000320218239
65.0,16.42661311,4.59993881,Nano,235.1325966,0.26223084,0.53303997,0.49195342705726175
21.0,9.750389723,4.396804065,Macro,74.25911521,0.14498996,0.18692825,0.7756449867796869
48.0,18.0594551,1.632843105,Micro,173.4901605,0.42275907,0.50691344,0.8339867058959809
28.0,18.92451704,1.884703111,Mega,103.6206304,0.27822291,0.31984654,0.8698637477835464
77.0,28.06346238,5.958229036,Nano,273.3941501,0.24090597,0.46240218,0.520987963335294
71.0,14.15400564,2.185417096,Micro,248.9141465,0.43348857,0.67291621,0.6441939777316407
77.0,29.79930364,4.062496317,Mega,273.202171,0.31610135,0.48907639,0.6463230621294149
64.0,17.95098004,0.156159603,Micro,231.2788009,0.8939268,0.91815884,0.9736080088277536
35.0,9.413349211,0.104001063,Macro,123.2758262,0.85522892,0.86536571,0.9882861200959765
21.0,1.551312742,0.198567755,Nano,70.55455871,0.66610622,0.67724989,0.9835457042303838
50.0,23.18930833,2.019916653,Micro,173.833527,0.36750476,0.44891999,0.8186420034447563
40.0,13.84088825,4.726136465,Nano,141.6677011,0.18838858,0.36805862,0.5118439557264003
26.0,5.770653662,0.878954101,Micro,93.03341835,0.42001237,0.4502162,0.9329126095418158
94.0,28.42763576,4.239315357,Micro,326.2694128,0.34260256,0.6149863,0.5570897432999727
22.0,0.861286937,0.129393639,Mega,76.14281235,0.76339638,0.78829823,0.9684106229694313
26.0,7.202913475,1.408307077,Micro,89.79028845,0.30226881,0.34269637,0.8820309651952252
45.0,24.60749369,2.55372225,Macro,162.6508972,0.306468,0.3836645,0.7987916526027298
37.0,16.69619826,4.790839785,Micro,131.2500263,0.15996944,0.30600899,0.5227605894846422
54.0,18.61129829,5.139317624,Macro,192.1091752,0.20590275,0.41818224,0.49237564464717587
80.0,23.68899056,8.226684392,Micro,285.2438359,0.21468871,0.49020052,0.4379610001229701
74.0,19.41571685,2.783297563,Mega,258.443524,0.38537542,0.59368773,0.649121416068343
97.0,28.90739759,3.861604872,Micro,344.2288883,0.37848157,0.7283715,0.5196270996325364
89.0,36.89091987,10.29764311,Nano,317.8664887,0.17673584,0.43959116,0.40204593741148026
34.0,5.161887001,0.592363282,Macro,126.0282242,0.59970114,0.66788913,0.8979052256772018
62.0,24.31903081,0.722076955,Nano,220.6699758,0.66445793,0.73875276,0.8994320779255024
43.0,7.640104606,2.263525827,Mega,150.1102653,0.31769296,0.53711962,0.5914752471711981
26.0,2.208687393,0.194148665,Micro,94.32551695,0.76215509,0.76753253,0.9929938604686892
81.0,20.57784486,4.50390565,Micro,290.3717146,0.30822907,0.59740135,0.5159497379776593
92.0,22.48136498,3.371126652,Nano,326.3936019,0.39754455,0.70661128,0.5626071381141835
32.0,10.83204359,5.108585918,Mega,106.450803,0.17687205,0.29895787,0.5916286799875848
46.0,16.88243352,4.72763659,Mega,168.5041441,0.19948469,0.39759102,0.5017333892500891
19.0,9.22885874,1.70702226,Micro,66.80199669,0.21286108,0.21380187,0.9955997110782988
40.0,15.5960957,3.286725772,Nano,133.021187,0.2156372,0.33067471,0.652112766652158
76.0,32.02831924,6.749787308,Macro,274.0390217,0.22026371,0.42562695,0.5175041430059821
43.0,11.1208882,0.769497292,Mega,152.4371646,0.56735155,0.62198085,0.9121688392817882
18.0,0.0262955,2.08232788,Micro,62.97088923,0.82672516,0.86098383,0.960209856670595
85.0,40.19445822,5.326762155,Macro,296.2102472,0.2757277,0.43589551,0.6325545771278994
70.0,19.74894387,5.599312885,Nano,247.890795,0.23435195,0.49525455,0.4731949459121577
46.0,22.8870475,1.144771295,Nano,169.4468283,0.5083509,0.58657144,0.866647888618648
29.0,11.39467134,2.510669081,Nano,102.9582036,0.22119012,0.3044294,0.726572794874608
20.0,13.07810577,0.249820404,Mega,71.48069286,0.65254309,0.65463309,0.9968073718974395
83.0,33.36304269,2.612161332,Mega,300.0458537,0.44160058,0.56065305,0.7876539332123494
18.0,9.71688467,1.20773669,Nano,64.97856795,0.27202094,0.27239035,0.9986438212660617
99.0,41.46858112,7.520477072,Macro,357.133617,0.24816333,0.79185698,0.3133941308441835
28.0,4.27751947,0.617684626,Nano,99.01487053,0.51677895,0.54883719,0.9415887979457077
24.0,4.583280072,1.76559653,Mega,88.89097675,0.30750746,0.39563265,0.7772550116882416
59.0,17.85584792,4.287900392,Macro,209.5932192,0.25253391,0.47032166,0.5369387197689343
11.0,8.231312431,0.304835686,Mega,35.63796975,0.42352884,0.55989853,0.7564385639662244
65.0,22.01819072,3.352790007,Micro,233.5250041,0.32494451,0.49468543,0.6568709937545564
83.0,25.39696363,2.810283955,Nano,293.4955055,0.4147009,0.60047909,0.6906167207254461
25.0,8.441300609,3.061993427,Mega,94.78572882,0.20431619,0.31324948,0.6522474993414195
52.0,23.79065914,0.464672096,Micro,182.0172522,0.70433605,0.74724704,0.9425745600812283
93.0,25.01357137,4.893950399,Micro,336.3264626,0.32274971,0.67744298,0.47642343271458804
80.0,26.88480845,6.158385471,Nano,280.6608775,0.2389602,0.4778352,0.5000891520758621
87.0,25.71992906,4.324441808,Mega,311.6053074,0.33198377,0.60454247,0.5491487967751877
90.0,31.10307277,6.854287446,Macro,322.6051055,0.24611774,0.5356606,0.45946582593530305
18.0,8.838122541,2.715304509,Nano,66.89880637,0.14938817,0.16901725,0.8838634518074338
70.0,17.63694287,4.824467434,Macro,252.7448024,0.26683917,0.54233336,0.49202057199653
56.0,11.11142837,2.25649175,Nano,199.6925537,0.37753236,0.59182484,0.637912325545511
36.0,15.54358234,4.829662566,Mega,129.3323791,0.1605284,0.31558345,0.5086717950513564
76.0,28.33102033,5.703993932,Micro,270.4629073,0.24702563,0.46063959,0.5362666070452173
100.0,29.08925518,2.287391235,Micro,354.7647676,0.50979258,0.95509999,0.5337583345592958
30.0,10.83082132,3.734457823,Macro,103.3493972,0.17675633,0.2933605,0.6025225959186734
46.0,8.763920379,8.357128383,Micro,163.6670703,0.283783,0.51619918,0.5497548446318725
76.0,21.01323375,3.657839506,Micro,268.536964,0.33448503,0.57083706,0.5859553512520719
28.0,5.200063473,2.294252711,Macro,100.8682615,0.30159102,0.42003041,0.718021868940394
93.0,27.81154194,4.878628858,Macro,330.0737233,0.31741548,0.62174243,0.510525685049354
81.0,32.15203051,8.363874342,Macro,286.3104178,0.19177041,0.41727232,0.45958095183500314
12.0,7.46670429,1.363468221,Mega,38.13925808,0.15962206,0.22172948,0.7198955231392776
16.0,2.2842643,1.365836702,Mega,59.33841514,0.3657587,0.36835709,0.9929460024781931
53.0,14.10567486,1.324027483,Micro,188.1229704,0.48892173,0.59142373,0.8266860208669679
56.0,19.91416231,6.070675656,Mega,198.1224608,0.1874286,0.4077756,0.4596366236724316
79.0,26.37176232,4.775905732,Micro,279.998199,0.28762079,0.51287234,0.5608038639790947
71.0,32.11362476,2.522217397,Nano,255.7732487,0.41102468,0.52004883,0.7903578592802525
84.0,31.46617665,3.115435233,Macro,300.6009998,0.39815984,0.55132359,0.7221890142593028
66.0,15.63237993,5.234691726,Nano,232.1468805,0.2528784,0.52201804,0.4844246378918246
13.0,3.084029135,1.00780763,Mega,50.59803638,0.2801801,0.30552128,0.917055924876984
62.0,17.79116447,0.878425861,Nano,216.1390948,0.60983813,0.68878524,0.885382111265915
34.0,7.110267429,3.588867403,Mega,119.8437713,0.27002135,0.4281247,0.6307072448751496
28.0,4.164198677,0.357389068,Nano,99.89737179,0.6467988,0.65479316,0.9877910147992384
72.0,19.4392213,2.993106463,Mega,256.1426344,0.36951571,0.58534716,0.6312761643876431
36.0,14.29764842,4.724222889,Mega,128.1369482,0.16950616,0.32664169,0.5189360855927484
40.0,8.565813523,0.975294751,Micro,143.4349155,0.49982204,0.58691434,0.8516098618411676
93.0,25.48811975,2.778442938,Nano,332.9933237,0.4499141,0.73068017,0.6157469690192906
98.0,30.37795016,3.96458204,Micro,351.3836194,0.37869038,0.8011308,0.47269482087069925
66.0,26.21942701,2.934109357,Micro,236.0969659,0.35631978,0.47438272,0.7511230172970887
70.0,17.89838701,2.524896129,Micro,248.1270603,0.40087089,0.60266344,0.665165436283973
37.0,11.26805079,2.303197825,Micro,132.8280043,0.28539607,0.41545257,0.686952231394308
81.0,20.55172834,5.130861803,Macro,287.1502956,0.27836831,0.57028767,0.4881191101326108
88.0,25.79314124,3.094833521,Nano,317.0374264,0.41344848,0.65521435,0.6310125533728009
82.0,22.56523143,2.541684877,Micro,294.1029625,0.44179663,0.64678129,0.6830695891032965
97.0,23.98940195,4.887500214,Mega,347.3104195,0.32891661,0.7659217,0.4294389491771809
63.0,20.91620696,4.093511379,Mega,218.830545,0.26784863,0.45070892,0.5942829576126427
81.0,23.874,3.774874678,Mega,289.3677748,0.34530247,0.58192306,0.5933816577057454
47.0,11.1915046,1.468351074,Micro,170.671078,0.44537885,0.56505878,0.7881991498300407
31.0,9.957561981,0.387034004,Micro,116.3549948,0.68539712,0.69619726,0.9844869541715805
66.0,24.83128365,7.701144623,Mega,237.953122,0.18100375,0.4210564,0.4298800588234735
86.0,22.51839983,0.449688118,Macro,308.9307731,0.80895032,0.88114956,0.9180624456079851
60.0,17.74524356,5.489125047,Mega,214.1153027,0.21822475,0.46460426,0.46970027782353957
