text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId
"The hotel is located quite conveniently from the center near the market, near the dining areas.The room is quite good, but the dissatisfied experience is dirty throttle without replacing it.After checking in and out, I went out so late, so I did not report it.The next day, I thought the hotel would replace the new throttle but still in the evening.",area,positive,0.17090917,0.070758775,0.7583321,127177671
"The hotel is located quite conveniently from the center near the market, near the dining areas.The room is quite good, but the dissatisfied experience is dirty throttle without replacing it.After checking in and out, I went out so late, so I did not report it.The next day, I thought the hotel would replace the new throttle but still in the evening.",room,positive,0.07240357,0.060125645,0.86747074,127177671
"The hotel is located quite conveniently from the center near the market, near the dining areas.The room is quite good, but the dissatisfied experience is dirty throttle without replacing it.After checking in and out, I went out so late, so I did not report it.The next day, I thought the hotel would replace the new throttle but still in the evening.",experience,negative,0.0013977604,0.9898074,0.008794856,127177671
"The hotel is located quite conveniently from the center near the market, near the dining areas.The room is quite good, but the dissatisfied experience is dirty throttle without replacing it.After checking in and out, I went out so late, so I did not report it.The next day, I thought the hotel would replace the new throttle but still in the evening.",throttle,negative,0.0023426558,0.9932621,0.0043952917,127177671
"The hotel is located quite conveniently from the center near the market, near the dining areas.The room is quite good, but the dissatisfied experience is dirty throttle without replacing it.After checking in and out, I went out so late, so I did not report it.The next day, I thought the hotel would replace the new throttle but still in the evening.",day,neutral,0.9647177,0.031036282,0.0042460673,127177671
"The hotel is located quite conveniently from the center near the market, near the dining areas.The room is quite good, but the dissatisfied experience is dirty throttle without replacing it.After checking in and out, I went out so late, so I did not report it.The next day, I thought the hotel would replace the new throttle but still in the evening.",evening,neutral,0.9918235,0.005487575,0.0026888966,127177671
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",room,positive,0.0020795404,0.0012167965,0.9967037,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",staff,positive,0.00066841854,0.0012347819,0.99809676,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",comment,positive,0.0060767843,0.0063495124,0.9875737,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",toilet,positive,0.08013519,0.09909377,0.820771,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",smell,negative,0.013024246,0.9390277,0.047948103,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",sewer,negative,0.15834053,0.5855555,0.25610396,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",wind,neutral,0.5479569,0.43393543,0.018107638,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",window,neutral,0.73255664,0.2464002,0.02104313,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",door,neutral,0.74847806,0.22407211,0.027449835,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",balcony,positive,0.09683284,0.012462784,0.89070433,126499041
"Nice room, friendly staff.Comments should renovate the toilet to limit the smell rising from the sewer.Need more to get the wind or window because the room only has the door to open the balcony, so it is quite secret and hot at night",night,positive,0.32777578,0.0047765337,0.6674477,126499041
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",family,positive,0.004943855,0.0033079132,0.9917482,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",room,positive,0.023563461,0.011032996,0.96540356,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",floor,neutral,0.44462413,0.3276123,0.22776361,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",smell,negative,0.0032411166,0.98299617,0.013762757,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",source,negative,0.015214457,0.9763065,0.008479135,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",basement,neutral,0.6247148,0.3338242,0.04146095,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",phone,negative,0.16324538,0.79285026,0.04390431,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",wave,negative,0.08138406,0.90111953,0.017496392,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",wifi,positive,0.33883286,0.019537313,0.6416298,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",staff,positive,0.0006254419,0.0011608914,0.99821365,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",car,positive,0.005757161,0.0026268454,0.99161595,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",rental,positive,0.002774105,0.0018550858,0.9953708,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",service,positive,0.0024061806,0.0031697087,0.99442416,127608365
"My family has 3 double rooms 1 clean room, comfortable, with a daily room.There is a double room on the 3rd floor with a sour smell of unknown source and single room in the basement B is slightly secretive and losing the phone wave is always sewed that wifi always has.Friendly staff car rental service is always ready to be the advantage.",advantage,positive,0.0012456597,0.0013532344,0.9974011,127608365
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",hotel,positive,0.002543859,0.0015795631,0.99587655,127403108
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",staff,positive,0.0008374851,0.0013548599,0.9978077,127403108
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",air,negative,0.00895004,0.98502666,0.0060232882,127403108
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",conditioning,negative,0.0026210952,0.99408686,0.0032920244,127403108
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",fan,negative,0.0067603984,0.99026835,0.0029711393,127403108
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",tv,negative,0.0038885244,0.9923239,0.0037875785,127403108
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",internet,negative,0.03881967,0.95571685,0.005463373,127403108
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",soundproofing,negative,0.005393274,0.989115,0.0054916884,127403108
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",room,negative,0.1700723,0.7788201,0.051107623,127403108
"The hotel is relatively clean, the staff is happy, the hotel has no air conditioning with only fans, the TV only does not use the Internet, especially the soundproofing room is not good, making her family sleep well.",family,negative,0.32792267,0.6062703,0.06580709,127403108
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",receptionist,positive,0.00061245676,0.0018526934,0.9975349,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",guest,negative,0.01499295,0.8213916,0.16361548,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",motorbike,negative,0.0028782142,0.9549183,0.042203475,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",rental,negative,0.026065951,0.7271259,0.24680817,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",service,negative,0.022390883,0.7949849,0.18262418,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",car,negative,0.0136820255,0.9663793,0.01993875,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",hotel,positive,0.02349661,0.0061465334,0.9703569,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",room,neutral,0.64974993,0.026956394,0.32329372,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",key,negative,0.02133268,0.9723833,0.0062839976,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",counter,negative,0.007669898,0.9886923,0.0036378459,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",price,positive,0.008131976,0.12454205,0.867326,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",minus,negative,0.0042850235,0.8936541,0.10206079,127090466
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car.Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room.At such a price, I assess the hotel very well, the only minus point is that there is",point,negative,0.0014786011,0.97304803,0.025473371,127090466
"The receptionist for early check -in, friendly.The hotel is convenient.Rooms on the first floor should be noisy.I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",receptionist,positive,0.0007041839,0.0010447691,0.998251,126848362
"The receptionist for early check -in, friendly.The hotel is convenient.Rooms on the first floor should be noisy.I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",check,positive,0.1734253,0.004924478,0.8216502,126848362
"The receptionist for early check -in, friendly.The hotel is convenient.Rooms on the first floor should be noisy.I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",hotel,positive,0.0020378116,0.0011014482,0.99686074,126848362
"The receptionist for early check -in, friendly.The hotel is convenient.Rooms on the first floor should be noisy.I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",room,neutral,0.8743699,0.081065945,0.044564147,126848362
"The receptionist for early check -in, friendly.The hotel is convenient.Rooms on the first floor should be noisy.I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",floor,neutral,0.66275537,0.16991949,0.16732515,126848362
"The receptionist for early check -in, friendly.The hotel is convenient.Rooms on the first floor should be noisy.I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",service,positive,0.20051871,0.030436138,0.7690452,126848362
"The receptionist for early check -in, friendly.The hotel is convenient.Rooms on the first floor should be noisy.I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",shirt,neutral,0.9323114,0.017949302,0.04973935,126848362
"The receptionist for early check -in, friendly.The hotel is convenient.Rooms on the first floor should be noisy.I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",clothe,neutral,0.8122368,0.13814616,0.049617052,126848362
"The plus point is clean, neat and eye -catching.The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",point,positive,0.0010467333,0.004022938,0.9949303,127194600
"The plus point is clean, neat and eye -catching.The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",eye,positive,0.00084039685,0.0011535891,0.99800605,127194600
"The plus point is clean, neat and eye -catching.The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",car,negative,0.010080561,0.9800348,0.009884567,127194600
"The plus point is clean, neat and eye -catching.The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",room,neutral,0.6487265,0.33974242,0.0115310615,127194600
"The plus point is clean, neat and eye -catching.The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",night,neutral,0.86495996,0.13279165,0.0022484285,127194600
"The plus point is clean, neat and eye -catching.The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",insomnia,negative,0.49214584,0.49935782,0.008496314,127194600
"Ok room, receptionist, everything in my opinion is very satisfied, the next appointment to come to Da Lat will continue here.",room,neutral,0.9651878,0.010608492,0.024203802,127658895
"Ok room, receptionist, everything in my opinion is very satisfied, the next appointment to come to Da Lat will continue here.",receptionist,neutral,0.69992566,0.06772988,0.23234437,127658895
"Ok room, receptionist, everything in my opinion is very satisfied, the next appointment to come to Da Lat will continue here.",opinion,positive,0.0024561503,0.0010330336,0.9965108,127658895
"Ok room, receptionist, everything in my opinion is very satisfied, the next appointment to come to Da Lat will continue here.",appointment,neutral,0.8787394,0.019094251,0.1021664,127658895
"New room, bathtub, good service.Good location, near the market",room,positive,0.0024984244,0.0012192696,0.9962823,127624922
"New room, bathtub, good service.Good location, near the market",bathtub,positive,0.0018419799,0.0011567583,0.99700123,127624922
"New room, bathtub, good service.Good location, near the market",service,positive,0.0005434548,0.0009262984,0.99853027,127624922
"New room, bathtub, good service.Good location, near the market",location,positive,0.0006266296,0.0008231779,0.9985501,127624922
"New room, bathtub, good service.Good location, near the market",market,positive,0.002046735,0.00089546526,0.9970578,127624922
"The central hotel, the room is a bit old but clean, the wind and wind night listen to the Buddha's roof of the house next to the house, hic, the 402 room lock is a bit bad, the hotel does not check to fix, cute staff, sayGeneral is recommend",hotel,positive,0.003986638,0.0020414055,0.9939719,127600148
"The central hotel, the room is a bit old but clean, the wind and wind night listen to the Buddha's roof of the house next to the house, hic, the 402 room lock is a bit bad, the hotel does not check to fix, cute staff, sayGeneral is recommend",room,neutral,0.6774867,0.027397368,0.29511592,127600148
"The central hotel, the room is a bit old but clean, the wind and wind night listen to the Buddha's roof of the house next to the house, hic, the 402 room lock is a bit bad, the hotel does not check to fix, cute staff, sayGeneral is recommend",bit,positive,0.016091766,0.37454742,0.60936075,127600148
"The central hotel, the room is a bit old but clean, the wind and wind night listen to the Buddha's roof of the house next to the house, hic, the 402 room lock is a bit bad, the hotel does not check to fix, cute staff, sayGeneral is recommend",wind,positive,0.17788115,0.09742987,0.72468895,127600148
"The central hotel, the room is a bit old but clean, the wind and wind night listen to the Buddha's roof of the house next to the house, hic, the 402 room lock is a bit bad, the hotel does not check to fix, cute staff, sayGeneral is recommend",night,neutral,0.7410632,0.19214927,0.066787496,127600148
"The central hotel, the room is a bit old but clean, the wind and wind night listen to the Buddha's roof of the house next to the house, hic, the 402 room lock is a bit bad, the hotel does not check to fix, cute staff, sayGeneral is recommend",roof,neutral,0.53785187,0.4099798,0.052168388,127600148
"The central hotel, the room is a bit old but clean, the wind and wind night listen to the Buddha's roof of the house next to the house, hic, the 402 room lock is a bit bad, the hotel does not check to fix, cute staff, sayGeneral is recommend",house,neutral,0.9055429,0.082549185,0.011908001,127600148
"The central hotel, the room is a bit old but clean, the wind and wind night listen to the Buddha's roof of the house next to the house, hic, the 402 room lock is a bit bad, the hotel does not check to fix, cute staff, sayGeneral is recommend",lock,negative,0.0012792227,0.9906126,0.008108069,127600148
"The central hotel, the room is a bit old but clean, the wind and wind night listen to the Buddha's roof of the house next to the house, hic, the 402 room lock is a bit bad, the hotel does not check to fix, cute staff, sayGeneral is recommend",staff,positive,0.00033139513,0.0015386546,0.9981299,127600148
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",feedback,neutral,0.9189883,0.013221825,0.067789875,127369976
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",hotel,neutral,0.67896515,0.05549546,0.26553935,127369976
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",room,neutral,0.95290667,0.015351871,0.03174149,127369976
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",time,neutral,0.74353814,0.1579663,0.09849552,127369976
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",place,positive,0.0004791069,0.0016069496,0.9979139,127369976
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",hour,neutral,0.66708696,0.116738744,0.21617426,127369976
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",period,negative,0.36358696,0.6203659,0.016047124,127369976
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",check,neutral,0.8517179,0.038790748,0.10949136,127369976
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",phase,positive,0.20402314,0.119589224,0.6763876,127369976
"I rarely write a feedback about the hotel room.But this time I wrote a feedback to high recommend for everyone a great place to stay when you want to go to Dalat.The first is that I am about 10 hours, the hotel still supports me to check in early if the room is early, this depends on the crowded period or not.Next is the check -in phase, unexpectedly my room to book via Traveloka cheap but the",book,neutral,0.90917987,0.02760175,0.06321844,127369976
The room is small but has a window so it is still very airy.Clean hygiene.Full furniture.The receptionist is very pretty,room,negative,0.034295596,0.9429529,0.022751575,127331946
The room is small but has a window so it is still very airy.Clean hygiene.Full furniture.The receptionist is very pretty,window,positive,0.24960676,0.2676979,0.48269528,127331946
The room is small but has a window so it is still very airy.Clean hygiene.Full furniture.The receptionist is very pretty,hygiene,positive,0.00069635425,0.00087574514,0.998428,127331946
The room is small but has a window so it is still very airy.Clean hygiene.Full furniture.The receptionist is very pretty,furniture,positive,0.0006696584,0.00085624197,0.99847406,127331946
The room is small but has a window so it is still very airy.Clean hygiene.Full furniture.The receptionist is very pretty,receptionist,positive,0.0005032239,0.0011116338,0.9983852,127331946
Suitable for the price of the deer near Night Market.,price,positive,0.0008805989,0.0012523571,0.997867,127230081
Suitable for the price of the deer near Night Market.,deer,positive,0.002032327,0.001088219,0.99687946,127230081
"Good hotel is wide near the center, but the hotel elevator is slightly fast, which is dangerous to pay attention",hotel,positive,0.0020666583,0.00197497,0.9959584,127081059
"Good hotel is wide near the center, but the hotel elevator is slightly fast, which is dangerous to pay attention",center,positive,0.006591505,0.0022247136,0.99118376,127081059
"Good hotel is wide near the center, but the hotel elevator is slightly fast, which is dangerous to pay attention",elevator,negative,0.0026814032,0.98484325,0.012475429,127081059
"Good hotel is wide near the center, but the hotel elevator is slightly fast, which is dangerous to pay attention",attention,negative,0.0057492764,0.9823727,0.011878041,127081059
"The small room is slightly small, the two -star ranking must be.",room,negative,0.0059283357,0.98440903,0.009662715,127036590
"The small room is slightly small, the two -star ranking must be.",ranking,neutral,0.46745905,0.3417771,0.19076385,127036590
"I am very satisfied with the hotel.The hotel is generally clean, located in the center of convenient transportation.Everything is great",hotel,positive,0.0014149116,0.0010124007,0.9975727,126989884
"I am very satisfied with the hotel.The hotel is generally clean, located in the center of convenient transportation.Everything is great",center,positive,0.00061703724,0.00087780214,0.99850523,126989884
"I am very satisfied with the hotel.The hotel is generally clean, located in the center of convenient transportation.Everything is great",transportation,positive,0.00066997187,0.00087626104,0.99845374,126989884
"Clean room, hotel staff is very enthusiastic.I book this room with a very airy window.If I still stop next time.",room,positive,0.0047567976,0.0012293204,0.99401385,126946838
"Clean room, hotel staff is very enthusiastic.I book this room with a very airy window.If I still stop next time.",hotel,positive,0.0022944973,0.0011524062,0.99655306,126946838
"Clean room, hotel staff is very enthusiastic.I book this room with a very airy window.If I still stop next time.",staff,positive,0.0020141702,0.0022015688,0.9957842,126946838
"Clean room, hotel staff is very enthusiastic.I book this room with a very airy window.If I still stop next time.",window,positive,0.0007854033,0.0009813671,0.9982332,126946838
"Clean room, hotel staff is very enthusiastic.I book this room with a very airy window.If I still stop next time.",time,neutral,0.910564,0.013236894,0.07619914,126946838
Every employee shows a professional spirit of great attitude,employee,positive,0.00053163205,0.0008803188,0.998588,126911111
Every employee shows a professional spirit of great attitude,spirit,positive,0.00048106594,0.00094779785,0.99857116,126911111
Every employee shows a professional spirit of great attitude,attitude,positive,0.000396906,0.0010451297,0.998558,126911111
"The room is fine, the soundproofing is poor so the evening and early morning are very noisy.enthusiastic staff",room,positive,0.0061202147,0.0014225413,0.9924573,126869315
"The room is fine, the soundproofing is poor so the evening and early morning are very noisy.enthusiastic staff",soundproofing,negative,0.0015938996,0.9747454,0.023660706,126869315
"The room is fine, the soundproofing is poor so the evening and early morning are very noisy.enthusiastic staff",evening,negative,0.005059743,0.9841344,0.010805942,126869315
"The room is fine, the soundproofing is poor so the evening and early morning are very noisy.enthusiastic staff",morning,negative,0.035266787,0.9179397,0.04679344,126869315
"The room is fine, the soundproofing is poor so the evening and early morning are very noisy.enthusiastic staff",staff,positive,0.0009761361,0.0032443507,0.9957795,126869315
"The hotel is suitable for the price, located on the central road but quite traffic jam and crowded",hotel,positive,0.0012772513,0.0010223506,0.9977004,126752438
"The hotel is suitable for the price, located on the central road but quite traffic jam and crowded",price,positive,0.0008659304,0.000905088,0.99822897,126752438
"The hotel is suitable for the price, located on the central road but quite traffic jam and crowded",road,positive,0.008176727,0.013710298,0.978113,126752438
"The hotel is suitable for the price, located on the central road but quite traffic jam and crowded",traffic,negative,0.0014392561,0.932506,0.06605476,126752438
"The hotel is suitable for the price, located on the central road but quite traffic jam and crowded",jam,negative,0.0011569979,0.9890464,0.009796635,126752438
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",hotel,positive,0.02119399,0.019263834,0.9595422,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",end,negative,0.02981821,0.8706653,0.09951649,126248557
